source_repo_commit,category,path,filename,extension,blob_oid,intake_depth,triage_tier,note
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Introduction to Quantitative Teams.pdf,Introduction to Quantitative Teams.pdf,pdf,49caafa8a40e25ff4e9cf8f8a1cfb3bf6b0bb887,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Introdution to Fixed Income Investment.pdf,Introdution to Fixed Income Investment.pdf,pdf,21436dd4621560bd555aee850c4c21ed7c6d8876,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Portfolio Construction_CU_Bootcamp Draft 1.pdf,Portfolio Construction_CU_Bootcamp Draft 1.pdf,pdf,7260ea88654df58b0204c59015629ce1315eb6f0,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/QuantCareer.pdf,QuantCareer.pdf,pdf,3c1033524c858b0cfd11c47da0afdc003037647c,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/QuantCorner-Python101.pdf,QuantCorner-Python101.pdf,pdf,44878fe3c1a4a99fd038007500676570720c121b,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Quant_TU_AJWI.pdf,Quant_TU_AJWI.pdf,pdf,5f2c3c9fabccc6859e3bf22f6a4b6d0b3f2a650d,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Risk Management using Python .pdf,Risk Management using Python .pdf,pdf,ead8cd9cc137a77e15ecebbc231a19a7fb7aeae3,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/The Origin of Risk Management in Portfolio Management.pdf,The Origin of Risk Management in Portfolio Management.pdf,pdf,f8c152448df48e8a0eb86a1bba7ba88c8b04071a,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/TheOriginOfRisk_2.pdf,TheOriginOfRisk_2.pdf,pdf,a7a94e30c2db3759bea24bb39348b37637bae375,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Theory of Speculation.pdf,Theory of Speculation.pdf,pdf,55f1a64bbd65a56a17a8a5df2480e619086ce5da,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Why Quant.pdf,Why Quant.pdf,pdf,c1551262ce2563e09f3cd55cae5d08f21a93ba3b,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/quant-alpha-camp-generic-discussion-deck.pdf,quant-alpha-camp-generic-discussion-deck.pdf,pdf,073ce625aa3414cf11100273565ed8b51d6bc498,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/ Momentum Based Multi-Style Rotation.pdf, Momentum Based Multi-Style Rotation.pdf,pdf,0a5b6566f2c14e6c0f5c4c6fe7cb56911db9987a,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/(Chapman _ Hall_CRC Financial Mathematics) Raja Velu, Maxence Hardy, Daniel Nehren - Algorithmic Trading and Quantitati.pdf","(Chapman _ Hall_CRC Financial Mathematics) Raja Velu, Maxence Hardy, Daniel Nehren - Algorithmic Trading and Quantitati.pdf",pdf,76a5543d8814f3d9febcf4c6d4a5457781431afd,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/(The Moorad Choudhry Global Banking Series) Jessica James, Michael Leister, Christoph Rieger - Random Walks in Fixed In.pdf","(The Moorad Choudhry Global Banking Series) Jessica James, Michael Leister, Christoph Rieger - Random Walks in Fixed In.pdf",pdf,b61837047196effb2c6d8debccd6f23505fc4afb,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/(Wiley Finance) David M. Berns - Modern Asset Allocation for Wealth Management-John Wiley _ Sons (2020).pdf,(Wiley Finance) David M. Berns - Modern Asset Allocation for Wealth Management-John Wiley _ Sons (2020).pdf,pdf,938897db15ff28a4464dfbe4c9ccd06a206abb6e,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/(Wiley Finance) Wesley Gray, Tobias Carlisle - Quantitative Value_ A Practitioner's Guide to Automating Intelligent Inv.pdf","(Wiley Finance) Wesley Gray, Tobias Carlisle - Quantitative Value_ A Practitioner's Guide to Automating Intelligent Inv.pdf",pdf,d658a49adc854cb6c0638505da4dd74a9e9a55d0,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/(Wiley trading series) Ernest P Chan - Quantitative trading _ how to build your own algorithmic trading business-John W.pdf,(Wiley trading series) Ernest P Chan - Quantitative trading _ how to build your own algorithmic trading business-John W.pdf,pdf,5d9aa94c74d4eca2d77dd7049ca0d61961745d32,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/034-048_Estrada_JWM.pdf,034-048_Estrada_JWM.pdf,pdf,79319dbee597bf989a0800fdb23db3a83cc6c672,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/0911.4030v1.pdf,0911.4030v1.pdf,pdf,4cd4ee9a48395a0ac107c5070df80ac545a85ac2,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/1-23050Z9332IY.pdf,1-23050Z9332IY.pdf,pdf,1f5d29c02b3fbbb42a6ec3a1c9112ec7ed975872,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/10 Quant Projects to make your Resume Attractive.pdf,10 Quant Projects to make your Resume Attractive.pdf,pdf,3b480992cdb143aaf1680b9516ffd2bd517f41da,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/1912.09363.pdf,1912.09363.pdf,pdf,815644a0c0adec3dbf47210f7b1d9239a2e21718,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/2105.13727.pdf,2105.13727.pdf,pdf,03abacdfcc40600b826f463b867e844c01c461d7,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/2407.01489v2.pdf,2407.01489v2.pdf,pdf,8255d336cc92d74554fe0bb6548ccaa56ef993d9,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/2504.17192v2.pdf,2504.17192v2.pdf,pdf,0a7bb29a94a63f0b1bbf3309af74da9f8a66d7b5,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/659400324.pdf,659400324.pdf,pdf,774f8ff610f1beb0b8d934bd62414026a0f844b3,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/A HIDDEN MARKOV MODEL FOR STATISTICAL ARBITRAGE IN INTERNATIONAL CRUDE OIL FUTURES MARKETS.pdf,A HIDDEN MARKOV MODEL FOR STATISTICAL ARBITRAGE IN INTERNATIONAL CRUDE OIL FUTURES MARKETS.pdf,pdf,eb60ef332a84bb84cb5be4e5a65a501be2875aeb,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Aleksander Molak - Causal Inference and Discovery in Python_ Unlock the secrets of modern causal machine learning with DoWhy, EconML, PyTorch and more-Packt Publishing (2023) (1).pdf","Aleksander Molak - Causal Inference and Discovery in Python_ Unlock the secrets of modern causal machine learning with DoWhy, EconML, PyTorch and more-Packt Publishing (2023) (1).pdf",pdf,f815dd6a7b0b6c047af1d3dc15afca6c334c85db,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Alexander J. McNeil, Rudiger Frey, Paul Embrechts Quantitative Risk Management -.pdf","Alexander J. McNeil, Rudiger Frey, Paul Embrechts Quantitative Risk Management -.pdf",pdf,c6f5c53fe6a7937fef0658057afa8ea9db1aab52,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Asset Management _ a systematic approach to factor investing.pdf,Asset Management _ a systematic approach to factor investing.pdf,pdf,018f997c3fbce964019361ebe1ddf0f0723ab23b,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Aurelien-Geron-Hands-On-Machine-Learning-with-Scikit-Learn-Keras-and-Tensorflow_-Concepts-Tools-and-Techniques-to-Build-Intelligent-Systems-OReilly-Media-2019.pdf,Aurelien-Geron-Hands-On-Machine-Learning-with-Scikit-Learn-Keras-and-Tensorflow_-Concepts-Tools-and-Techniques-to-Build-Intelligent-Systems-OReilly-Media-2019.pdf,pdf,dc19a58ee5ca14b5abc278e57a596d4596c85cef,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/BAG.pdf,BAG.pdf,pdf,7c55a20b870e4578893f201f26424050feda28e5,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Backtesting with correlated data.pdf,Backtesting with correlated data.pdf,pdf,91771f525ddd5f680deadef576a2bb279ff4d799,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Bayesian Methods in Finance-Wiley (2008).pdf,Bayesian Methods in Finance-Wiley (2008).pdf,pdf,141ece43634a917c92d4197700d377196936ba3e,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Bayesion Methods in Finanace.pdf,Bayesion Methods in Finanace.pdf,pdf,dcc82d14af38644b5a945e62f861ef9f7ac858fc,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Beginning Python Visualization - Crafting Visual Transformation Scripts (2009).pdf,Beginning Python Visualization - Crafting Visual Transformation Scripts (2009).pdf,pdf,8ecc3e2212d580e1c53d14381151ea3a502fcad1,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Bill Jiang - Investment Strategies_ A Practical Approach to Enhancing Investor Returns-Palgrave Macmillan (2022).pdf,Bill Jiang - Investment Strategies_ A Practical Approach to Enhancing Investor Returns-Palgrave Macmillan (2022).pdf,pdf,906e2db6dfca74537d0af84fb4e8a344f0b8da5b,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/CPPI.pdf,CPPI.pdf,pdf,113316c825f806ebc74558daf1d13a34f56ef164,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Common-Stocks-and-Uncommon-Profits.pdf,Common-Stocks-and-Uncommon-Profits.pdf,pdf,89576432e6f867425427a54eec9cbfaa90b60a5c,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Deep.Learning.for.Coders.with.fastai.and.PyTorch.Howard.Gugger.OReilly.9781492045526.EBooksWorld.ir.pdf,Deep.Learning.for.Coders.with.fastai.and.PyTorch.Howard.Gugger.OReilly.9781492045526.EBooksWorld.ir.pdf,pdf,f89c56e1855d1a2860e3ff0770a29b407a42b555,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Distance Based and Machine Learning Methods for Pairs Trading.pdf,Distance Based and Machine Learning Methods for Pairs Trading.pdf,pdf,f3ae25f53b88032c2593cb9dbd5c3af5ca86e0c6,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Econometricks.pdf,Econometricks.pdf,pdf,4a019e67ed6ec90a1a6a1ca21f2e22713dadba4b,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Exponential Distribution and Financial Risk Analysis.pdf,Exponential Distribution and Financial Risk Analysis.pdf,pdf,a820612732378c4a891c2627fe3cbd98e6dfb3de,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Fremlin.Thesis.Title.pdf,Fremlin.Thesis.Title.pdf,pdf,e302d4428b5b6b22da5bfc2057bb29975fa866a5,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/GS_The_intuition_behind.pdf,GS_The_intuition_behind.pdf,pdf,eb151fa1094e1f2a33b5f56f8f8507dcb7c5840c,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Granger Causality Detection with Kolmogorov-Arnold Networks.pdf,Granger Causality Detection with Kolmogorov-Arnold Networks.pdf,pdf,d59782c781640f8372e2ee6c90cec483ddcb0f93,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/HFTQuantCornerMeetup.pdf,HFTQuantCornerMeetup.pdf,pdf,92a87e6b4fdaae8157d8c3e113a442280d6abea1,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Hands-On_Large_Language_Models_-_Jay_Alammar.pdf,Hands-On_Large_Language_Models_-_Jay_Alammar.pdf,pdf,7ea8d1d1e1e72fa3fa55aa0670d549d17048c2e7,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Hierarchical Clustering-Based Asset Allocation.pdf,Hierarchical Clustering-Based Asset Allocation.pdf,pdf,14ae3b92fc519c1a7a7f57baea397f7967b8587e,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/INTRODUCTION TO MATHEMATICS OF CREDIT RISK MODELING.pdf,INTRODUCTION TO MATHEMATICS OF CREDIT RISK MODELING.pdf,pdf,dad50dd191344322b5147650a2c6549a048fdafa,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/IV-Emerging-Topics.pdf,IV-Emerging-Topics.pdf,pdf,6bcbb3bca96a9bfb67f7fead047839a957487a93,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Introduction to R for Quantitative Finance.pdf,Introduction to R for Quantitative Finance.pdf,pdf,b42a0b60b3c136a7b07df8eb8be1dd7ee6f17001,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Ishneet Kaur Dua - Optimizing Generative AI Workloads for Sustainability_ Balancing Performance and Environmental Impac.pdf,Ishneet Kaur Dua - Optimizing Generative AI Workloads for Sustainability_ Balancing Performance and Environmental Impac.pdf,pdf,71b3649ddefa0b3fcd8c07a3aacd71419ca2f01c,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/JU243.4 Notes (2).pdf,JU243.4 Notes (2).pdf,pdf,89182c2cc9d0444c3ba353c15eb99214bf0a8a91,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Jeon_Yoontae_201011_MSc_thesis.pdf,Jeon_Yoontae_201011_MSc_thesis.pdf,pdf,ccec89f627cbb88ae012e4f1fcc489eab10bf8f5,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Julie Rodriguez, Piotr Kaczmarek - Visualizing Financial Data-Wiley (2016).pdf","Julie Rodriguez, Piotr Kaczmarek - Visualizing Financial Data-Wiley (2016).pdf",pdf,d90a2a3e3263dc6580a6d3be49c615e1e5b9a06c,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Lingjie Ma - Quantitative Investing_ From Theory to Industry-Springer International Publishing_Springer (2020).pdf,Lingjie Ma - Quantitative Investing_ From Theory to Industry-Springer International Publishing_Springer (2020).pdf,pdf,1b2fc2470b743b41c1cbd493d5f73a9e908e60c8,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Mandelbroit_VariationCertainSpeculativePrices.pdf,Mandelbroit_VariationCertainSpeculativePrices.pdf,pdf,732a65ce10a6e00037373de333c71fd86e0f01e4,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Mark P. Kritzman, William Kinlaw, David Turkington - Asset Allocation_ From Theory to Practice and Beyond (Wiley Financ.pdf","Mark P. Kritzman, William Kinlaw, David Turkington - Asset Allocation_ From Theory to Practice and Beyond (Wiley Financ.pdf",pdf,2bb738e2cde39f5cdb393d2c423237f9e5aeec5f,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Martingale Theory - Pricing Options 2024.pdf,Martingale Theory - Pricing Options 2024.pdf,pdf,4e777d8c8c49d94f2342f26818d885c628166c1a,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Mastering Pandas for Finance.pdf,Mastering Pandas for Finance.pdf,pdf,190a984b498b7bddd73d59c02c3eab151b408eee,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Mastering Python for Finance.pdf,Mastering Python for Finance.pdf,pdf,4d83e68eb5068dfb1c613806e2b3dc483ee9a3a4,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Mikkel Rasmussen - Quantitative Portfolio Optimisation, Asset Allocation and Risk Management (Finance and Capital Marke.pdf","Mikkel Rasmussen - Quantitative Portfolio Optimisation, Asset Allocation and Risk Management (Finance and Capital Marke.pdf",pdf,f62f0fed22ee67b71668d34e010b3b0a2703d519,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Modeling Volatility and Valuing Derivatives Under Anchoring.pdf,Modeling Volatility and Valuing Derivatives Under Anchoring.pdf,pdf,a64bd61128e5fcbed26c71860a8eebc3fdb1560e,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Morton Glantz and Robert Kissell (Auth.) - Multi-asset Risk Modeling. Techniques for a Global Economy in an Electronic .pdf,Morton Glantz and Robert Kissell (Auth.) - Multi-asset Risk Modeling. Techniques for a Global Economy in an Electronic .pdf,pdf,b4976d49ee00fdbbf746e54886aef06fe698bb09,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Network_Models_in_Finance_-_Gueorgui_S_Konstantinov.pdf,Network_Models_in_Finance_-_Gueorgui_S_Konstantinov.pdf,pdf,434a38c9f8bcf4bf413fc387d8810bbde34fbb35,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Option Prices and Martingales - Exercises.pdf,Option Prices and Martingales - Exercises.pdf,pdf,54538562e803b72d2ca9326c064860ecacc0d0d3,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Option Prices and Martingales - Solutions.pdf,Option Prices and Martingales - Solutions.pdf,pdf,dd96e472a20aaeedb5af6db30a211292a9f79abb,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Options Trading involving Hidden Markov Model.pdf,Options Trading involving Hidden Markov Model.pdf,pdf,c9f3b1d6208774f1b76bfde920fb4ef596af6924,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Osvaldo Martin - Bayesian Analysis with Python-Packt (2016).pdf,Osvaldo Martin - Bayesian Analysis with Python-Packt (2016).pdf,pdf,73097c474312d7a5dbf2f79e9ea32b8f3ba93818,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/PCAStaArbi.pdf,PCAStaArbi.pdf,pdf,3eeda6c045e7f5f6cb5b3bebd8ff739ad270ded4,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Packt.Python.for.Finance.2nd.Edition.2017.6.pdf,Packt.Python.for.Finance.2nd.Edition.2017.6.pdf,pdf,99ef7aa989fd4a681c68ff328a222d5bbe176cb2,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Personal Finance with Python.epub,Personal Finance with Python.epub,epub,c332d243e2d8cce83777b1096b3a738888aa1dcb,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Pierre Brugi├¿re - Quantitative Portfolio Management_ with Applications in Python.pdf,Pierre Brugi├¿re - Quantitative Portfolio Management_ with Applications in Python.pdf,pdf,35bc2890f953a137e8670b082d46fcbfff86d638,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/PyStockVI_W3.pdf,PyStockVI_W3.pdf,pdf,963b8908ae0ea053256ad27e4dbb232f6cac8183,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Python for Data Analysis, 2nd Edition.pdf","Python for Data Analysis, 2nd Edition.pdf",pdf,6183fd36ebc7de8ec6462ecb9eb0c2042d45fcf4,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Python_Machine_Learning_101.pdf,Python_Machine_Learning_101.pdf,pdf,852b7ca06b0eb71707a5e0e366a36a50a2b151e8,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Python_VI_2_5.pdf,Python_VI_2_5.pdf,pdf,556e7390e7ba775c1911c4cb367e8ad8447f2364,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
