<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.20	26040.50	26285.00	25968.80	26220.20	14970	0	1500
2023.08.21	26221.50	26230.60	25806.00	26092.30	98008	0	1500
2023.08.22	26084.70	26247.00	25714.30	25840.60	77310	0	1500
2023.08.23	25840.60	26802.70	25338.60	26579.80	97803	0	1500
2023.08.24	26577.00	26610.95	25848.40	26006.70	84430	0	1500
2023.08.25	25995.90	26286.80	25754.70	26035.70	85057	0	1500
2023.08.26	26055.90	26100.70	25982.70	26009.30	16062	0	1500
2023.08.27	26009.30	26163.00	25952.00	26072.10	24948	0	1500
2023.08.28	26072.10	26228.15	25846.35	25967.10	67477	0	1500
2023.08.29	25967.00	28141.00	25898.65	27562.20	84898	0	1500
2023.08.30	27580.60	27769.55	27014.40	27236.60	79734	0	1500
2023.08.31	27237.20	27560.00	25910.95	26002.30	86806	0	1500
2023.09.01	26002.30	26131.50	25316.00	25744.00	87406	0	1500
2023.09.02	25781.60	25973.60	25729.00	25836.50	9015	0	1500
2023.09.03	25832.30	26065.60	25794.40	26005.25	12146	0	1500
2023.09.04	26022.40	26087.50	25712.50	25814.70	64614	0	1500
2023.09.05	25814.70	25874.10	25549.80	25692.80	65758	0	1500
2023.09.06	25692.80	26011.65	25363.00	25654.70	64615	0	1500
2023.09.07	25654.70	26008.80	25590.00	25988.00	53444	0	1500
2023.09.08	25979.20	26431.60	25633.00	25894.00	96000	0	1500
2023.09.09	25882.00	25934.85	25783.00	25846.20	19445	0	1500
2023.09.10	25846.30	25910.00	25564.30	25804.60	31823	0	1500
2023.09.11	25804.50	26013.40	24900.40	25077.00	99340	0	1500
2023.09.12	25077.00	26540.30	25059.60	26061.10	115536	0	1500
2023.09.13	26058.00	26401.35	25756.55	26210.60	96655	0	1500
2023.09.14	26212.80	26844.00	26124.70	26564.70	87598	0	1500
2023.09.15	26560.00	26682.40	26215.75	26405.40	64885	0	1500
2023.09.16	26466.40	26878.05	26464.40	26522.60	34365	0	1500
2023.09.17	26522.60	26616.20	26414.80	26429.50	35295	0	1500
2023.09.18	26429.40	27410.95	26378.60	26761.20	83822	0	1500
2023.09.19	26761.20	27483.15	26667.00	27182.90	70834	0	1500
2023.09.20	27181.50	27385.70	26793.80	27085.40	75094	0	1380
2023.09.21	27085.40	27232.10	26365.75	26591.50	74249	0	1500
2023.09.22	26586.70	26732.55	26464.60	26525.60	57191	0	1500
2023.09.23	26560.40	26626.30	26501.00	26578.40	31591	0	1500
2023.09.24	26578.40	26728.00	26339.00	26493.30	14047	0	1500
2023.09.25	26493.30	26515.50	25984.20	26270.20	57872	0	1500
2023.09.26	26270.00	26383.95	26074.90	26138.80	43367	0	1500
2023.09.27	26139.54	26824.00	26033.19	26229.70	54526	0	1500
2023.09.28	26229.70	27296.35	26219.00	27076.30	76923	0	1500
2023.09.29	27076.30	27233.30	26672.45	26895.00	66013	0	1500
2023.09.30	26857.50	27090.80	26854.00	27059.60	37796	0	1500
2023.10.01	27059.60	27285.05	26945.00	27103.60	42710	0	1500
2023.10.02	27103.50	28539.45	27088.00	27830.10	93850	0	1080
2023.10.03	27714.19	27866.00	27160.40	27388.20	70529	0	1500
2023.10.04	27386.20	27828.35	27202.30	27640.70	57954	0	1500
2023.10.05	27516.35	28119.80	27357.15	27468.80	47721	0	1500
2023.10.06	27468.80	28046.85	27170.30	27982.50	56748	0	1500
2023.10.07	28046.40	28137.80	27850.60	27928.30	11296	0	1500
2023.10.08	27928.30	28101.60	27700.00	27911.40	17334	0	1500
2023.10.09	27911.40	27991.40	27263.40	27562.00	56218	0	1500
2023.10.10	27562.00	27732.10	27290.85	27393.80	58883	0	1500
2023.10.11	27393.80	27469.90	26517.95	26700.60	55476	0	1500
2023.10.12	26582.96	26929.70	26539.20	26728.70	54669	0	1500
2023.10.13	26728.70	27048.60	26667.50	26966.60	48049	0	1500
2023.10.14	27003.00	27065.45	26746.60	26835.10	18406	0	1500
2023.10.15	26834.80	27225.00	26780.70	27194.50	16565	0	1500
2023.10.16	27195.70	30064.20	27038.55	28404.70	71216	0	1500
2023.10.17	28403.26	28620.20	28079.00	28443.30	53255	0	1490
2023.10.18	28435.60	28979.00	28145.50	28247.00	54848	0	1500
2023.10.19	28246.40	28921.80	28119.90	28715.30	59371	0	1500
2023.10.20	28714.50	30223.30	28587.00	29585.50	75937	0	1500
2023.10.21	29620.40	30365.00	29466.20	30020.30	26193	0	1500
2023.10.22	30022.60	30243.55	29649.50	29850.10	23392	0	1500
2023.10.23	29850.10	31832.00	29713.60	31528.00	78623	0	1500
2023.10.24	31528.80	35223.60	31433.40	33639.00	109631	0	1500
2023.10.25	33629.50	35125.00	33357.80	34656.80	84232	0	1480
2023.10.26	34654.80	34820.60	33732.20	34176.10	60896	0	1210
2023.10.27	34175.30	34278.30	33388.60	33823.60	52211	0	1500
2023.10.28	33840.80	34234.20	33783.30	34123.00	44359	0	1500
2023.10.29	34123.00	34750.20	33931.60	34581.40	47300	0	1500
2023.10.30	34581.30	34855.50	34066.40	34423.00	74446	0	1500
2023.10.31	34421.70	34726.70	34043.20	34637.80	76800	0	1500
2023.11.01	34634.30	35491.55	34099.05	35436.50	75393	0	1500
2023.11.02	35413.70	35970.20	34304.30	34902.10	86560	0	1500
2023.11.03	34897.60	34969.00	34111.80	34601.60	74738	0	1500
2023.11.04	34614.95	35003.70	34566.60	34817.10	26896	0	1500
2023.11.05	34817.10	35322.50	34478.35	34668.70	54637	0	1500
2023.11.06	34668.70	35392.10	34649.10	35016.80	59866	0	1500
2023.11.07	35018.10	35929.80	34524.90	35483.90	57503	0	1500
2023.11.08	35493.43	35910.40	35106.70	35585.90	75772	0	1500
2023.11.09	35575.90	37998.25	35548.60	36529.10	91521	0	1500
2023.11.10	36529.80	37461.20	36325.80	37265.80	64598	0	1500
2023.11.11	37364.00	37504.40	36913.20	36977.60	28397	0	1500
2023.11.12	36979.87	37231.60	36688.50	37165.30	41169	0	1500
2023.11.13	37165.20	37423.40	36338.40	36468.50	72769	0	1500
2023.11.14	36468.50	36742.80	34621.90	35564.30	58013	0	1500
2023.11.15	35574.56	37842.80	35357.10	37633.00	53730	0	1500
2023.11.16	37640.97	37970.00	35505.50	35952.00	79060	0	1500
2023.11.17	35950.80	36733.35	35864.40	36396.70	84117	0	1500
2023.11.18	36548.80	36851.90	36198.25	36542.60	31926	0	1500
2023.11.19	36542.60	37104.00	36399.40	36999.40	25457	0	1500
2023.11.20	36999.40	37772.30	36703.90	37427.45	67944	0	1500
2023.11.21	37427.19	37672.00	36259.50	36835.00	82490	0	1140
2023.11.22	36836.80	37869.90	35643.20	37613.10	81328	0	1500
2023.11.23	37613.10	37759.90	36882.30	37240.90	64349	0	1500
2023.11.24	37247.11	38424.80	37212.40	37849.90	62494	0	1500
2023.11.25	37706.00	37911.00	37604.00	37810.00	10545	0	1500
2023.11.26	37812.10	37831.40	37156.30	37619.20	22336	0	1500
2023.11.27	37619.20	37753.00	36718.10	37023.50	53478	0	1500
2023.11.28	37023.50	38403.00	36869.20	37955.30	68810	0	1500
2023.11.29	37944.90	38443.50	37579.80	37727.80	72366	0	1500
2023.11.30	37727.80	38147.10	37491.40	37733.00	61623	0	1500
2023.12.01	37733.00	38989.80	37612.00	38778.30	76095	0	1500
2023.12.02	38715.20	39725.00	38646.90	39571.80	25045	0	1500
2023.12.03	39569.40	39843.80	39284.00	39716.40	35074	0	1500
2023.12.04	39717.50	42159.80	39695.80	42026.30	97953	0	1500
2023.12.05	42027.96	44217.80	41401.90	43888.10	87249	0	1500
2023.12.06	43866.51	44493.50	43362.80	43812.60	82065	0	1500
2023.12.07	43812.00	44039.00	42841.00	43367.70	74770	0	1500
2023.12.08	43367.70	44732.10	43074.30	44541.60	41982	0	1500
2023.12.09	44273.80	44360.20	43734.60	43971.80	28143	0	1500
2023.12.10	43974.96	44039.70	43591.60	43789.10	23328	0	1500
2023.12.11	43781.90	43890.00	40170.80	41154.70	88623	0	1500
2023.12.12	41156.95	42078.90	40646.30	41065.60	65853	0	1500
2023.12.13	41076.18	43170.00	40558.60	42976.70	79852	0	1600
2023.12.14	42976.70	43460.00	41545.30	42981.80	71399	0	1600
2023.12.15	42978.20	43185.60	41656.60	42225.80	56003	0	1600
2023.12.16	42091.30	42675.60	41611.10	42254.70	27025	0	1600
2023.12.17	42258.00	42362.00	41472.00	41868.00	40870	0	1610
2023.12.18	41865.00	42737.80	40505.50	42598.70	71259	0	1600
2023.12.19	42608.36	43451.80	41781.10	42477.90	58906	0	1500
2023.12.20	42490.12	44283.20	42182.00	43421.90	52504	0	1500
2023.12.21	43443.36	44238.80	43289.80	43975.60	58516	0	1500
2023.12.22	43975.60	44408.60	43411.20	43714.40	47814	0	1500
2023.12.23	43831.00	44074.40	43322.60	43782.70	12305	0	1500
2023.12.24	43800.31	43954.80	43406.80	43501.20	15150	0	1500
2023.12.26	43522.06	43734.40	41621.20	42314.70	41574	0	1500
2023.12.27	42325.07	43562.00	42106.60	43369.40	34250	0	1500
2023.12.28	43359.20	43806.80	42288.70	42450.90	37283	0	1500
2023.12.29	42450.90	43137.50	41647.60	41917.30	55745	0	1500
2023.12.30	41761.80	42593.80	41509.80	42286.80	38984	0	1500
2023.12.31	42286.10	42865.80	41955.10	42486.10	25661	0	1500
2024.01.02	43619.77	45928.80	43375.00	45118.20	73378	0	1500
2024.01.03	45121.54	45508.70	40658.00	42923.70	99043	0	1420
2024.01.04	42911.60	44687.90	42608.30	44471.10	74457	0	1500
2024.01.05	44452.90	44782.00	42525.10	43961.70	81151	0	1500
2024.01.06	43995.40	44337.20	43429.60	43912.80	24221	0	1500
2024.01.07	43912.80	44490.90	43751.40	44250.90	27326	0	1500
2024.01.08	44250.90	47294.70	43210.70	47097.30	84793	0	1500
2024.01.09	47107.23	47972.60	44828.90	45413.90	78770	0	1500
2024.01.10	45390.78	46706.50	44312.90	45913.40	89387	0	1500
2024.01.11	45930.65	49015.00	45539.80	46131.80	99743	0	1500
2024.01.12	46130.20	46506.20	43128.00	43390.50	87771	0	1500
2024.01.13	42466.80	43236.80	42399.20	42929.40	58059	0	1500
2024.01.14	42941.69	43050.40	41954.80	42495.80	30240	0	1500
2024.01.15	42491.50	43315.00	41670.00	42644.20	43992	0	1500
2024.01.16	42647.90	43556.60	42020.40	43387.20	38664	0	1500
2024.01.17	43376.70	43482.00	42158.00	42596.30	36567	0	1500
2024.01.18	42624.45	42872.20	40571.10	41028.20	65358	0	1500
2024.01.19	41027.20	42138.10	40236.40	41568.00	60127	0	1500
2024.01.20	41631.80	41816.60	41409.60	41664.60	12561	0	1500
2024.01.21	41664.60	41843.50	41492.20	41749.20	14794	0	1500
2024.01.22	41748.50	41754.20	39381.30	39791.80	78810	0	1500
2024.01.23	39793.88	40133.00	38502.20	39174.70	80750	0	1500
2024.01.24	39174.96	40526.00	39150.30	39750.40	65079	0	1500
2024.01.25	39752.00	40272.50	39508.30	39887.80	48477	0	1500
2024.01.26	39894.54	42229.40	39801.30	41977.90	52603	0	1500
2024.01.27	41883.40	42160.80	41376.50	42131.00	12631	0	1500
2024.01.28	42131.00	42826.90	41661.60	41957.40	25902	0	1500
2024.01.29	41957.10	43286.40	41601.20	43166.80	44677	0	1500
2024.01.30	43166.12	43849.40	43061.80	43529.50	74286	0	1500
2024.01.31	43535.21	43730.10	42261.10	42452.60	68026	0	1500
2024.02.01	42447.65	43265.40	41835.20	43065.70	61744	0	1500
2024.02.02	43064.66	43450.65	42519.40	42962.30	42719	0	1500
2024.02.03	43164.20	43343.70	42850.20	43012.20	11410	0	1500
2024.02.04	43018.41	43087.10	42518.00	42745.50	15699	0	1500
2024.02.05	42745.09	43519.50	42206.20	42321.40	61310	0	1500
2024.02.06	42321.40	43358.50	42266.50	43138.60	59194	0	1500
2024.02.07	43146.33	44386.50	42754.30	44172.60	60233	0	1500
2024.02.08	44176.50	45617.80	44111.50	45323.90	60651	0	1500
2024.02.09	45318.68	48212.90	45224.30	47520.90	69282	0	1500
2024.02.10	47291.20	48168.50	47056.80	47931.10	34069	0	1500
2024.02.11	47947.48	48594.70	47573.40	48119.90	33539	0	1500
2024.02.12	48123.40	50349.10	47706.80	49832.60	72221	0	1500
2024.02.13	49832.60	50386.40	48308.00	49550.00	60611	0	1500
2024.02.14	49550.00	52065.30	49245.30	51764.20	74502	0	1500
2024.02.15	51764.20	52844.30	51351.00	51354.40	58423	0	1500
2024.02.16	51346.90	52597.30	51345.30	51995.20	59558	0	1500
2024.02.17	52009.80	52248.20	50625.00	51788.70	38679	0	1500
2024.02.18	51789.28	52067.00	51177.00	51860.70	20006	0	1500
2024.02.19	51860.70	52486.80	51679.40	51886.90	37929	0	1500
2024.02.20	51874.90	52997.00	50743.40	52003.10	61240	0	1500
2024.02.21	52024.63	52518.00	50626.00	51367.00	52855	0	1500
2024.02.22	51357.90	52047.20	50902.70	51633.30	50356	0	1500
2024.02.23	51640.12	51694.80	50617.60	50960.00	55593	0	1500
2024.02.24	50763.80	51676.20	50502.40	51540.10	15827	0	1500
2024.02.25	51542.97	51952.10	51267.80	51752.00	24185	0	1500
2024.02.26	51752.00	54961.00	50895.80	54650.40	49266	0	1500
2024.02.27	54643.71	57614.50	54470.20	56726.60	77828	0	1500
2024.02.28	56725.01	64104.40	56660.10	60541.30	100821	0	1500
2024.02.29	60548.14	63668.50	60354.40	61426.40	107506	0	1500
2024.03.01	61420.18	63219.90	60719.60	62573.20	79354	0	1500
2024.03.02	62525.40	62762.20	61612.40	61946.70	28023	0	1500
2024.03.03	61950.70	63017.10	61372.30	62842.90	35361	0	1500
2024.03.04	62827.80	67893.40	62290.10	67460.30	112593	0	1500
2024.03.05	67485.37	69243.60	59046.70	63319.40	124070	0	2010
2024.03.06	63306.50	67638.30	62525.10	66441.50	108033	0	2010
2024.03.07	66463.58	68064.00	65561.90	67328.90	80670	0	2000
2024.03.08	67325.40	70144.90	66177.20	68385.00	78219	0	2000
2024.03.09	68279.20	68669.20	68008.20	68486.50	17102	0	2210
2024.03.10	68527.34	70003.40	68341.40	69406.20	35473	0	2030
2024.03.11	69401.10	72859.40	67144.90	72093.40	71633	0	2010
2024.03.12	72133.30	73053.80	68634.00	71053.60	80005	0	2010
2024.03.13	71046.20	73668.60	70608.70	73127.90	67001	0	1500
2024.03.14	73146.77	73796.00	68498.00	70639.80	89182	0	1530
2024.03.15	70640.00	72368.70	65529.40	67802.50	112001	0	2010
2024.03.16	68270.10	70018.60	66593.00	67034.90	55799	0	2010
2024.03.17	67050.55	68626.00	64446.00	68221.80	75076	0	2010
2024.03.18	68222.60	68930.10	66545.20	67335.90	108644	0	2010
2024.03.19	67335.00	68132.70	62306.60	63713.50	142126	0	2000
2024.03.20	63718.50	67774.60	60762.70	67020.70	126960	0	2010
2024.03.21	67010.30	68207.80	64501.80	65372.80	86134	0	2070
2024.03.22	65386.90	66619.20	62538.80	63416.20	77468	0	2010
2024.03.23	62965.20	65981.80	62965.20	64913.70	41215	0	2090
2024.03.24	64991.99	66410.80	63769.00	66054.60	50372	0	2160
2024.03.25	66055.40	71148.80	66055.40	70844.40	68383	0	2030
2024.03.26	70832.50	71565.00	69273.30	69791.40	76311	0	2010
2024.03.27	69791.40	71743.60	68345.20	68851.40	84279	0	1600
2024.03.28	68851.40	71542.70	68840.87	70669.40	74648	0	1610
2024.03.29	70669.40	71055.40	69026.30	69626.40	43299	0	1620
2024.03.30	69824.00	70339.50	69703.20	69826.10	15037	0	1610
2024.03.31	69836.27	71217.70	69543.70	70821.10	21016	0	1690
2024.04.01	70830.22	71368.00	68024.40	69749.30	52177	0	1620
2024.04.02	69749.30	69921.40	64548.60	65667.60	76503	0	1500
2024.04.03	65626.20	66929.80	64507.00	65719.90	76189	0	1500
2024.04.04	65712.45	69339.20	65087.80	67940.50	72213	0	1500
2024.04.05	67940.50	68780.30	65979.40	67648.70	83199	0	1500
2024.04.06	67528.75	68474.60	67483.80	68373.10	29768	0	1500
2024.04.07	68397.54	70331.60	68306.60	69301.60	44492	0	1500
2024.04.08	69298.00	72748.70	68910.00	71672.40	90975	0	1500
2024.04.09	71675.10	72028.90	68184.20	69126.90	78783	0	1500
2024.04.10	69123.60	70124.20	67466.80	69785.20	78042	0	1500
2024.04.11	69782.10	71302.50	69535.40	70492.00	76163	0	1500
2024.04.12	70496.34	71244.40	65151.90	67145.50	73530	0	1500
2024.04.13	66939.30	67936.00	60651.90	61922.90	55298	0	1500
2024.04.14	61970.98	65698.10	61761.40	63860.20	86155	0	1500
2024.04.15	63860.20	66923.90	62300.00	63111.10	90013	0	1500
2024.04.16	63113.90	63913.30	61617.90	62994.50	102333	0	1610
2024.04.17	63024.51	64492.00	59669.10	60825.40	92507	0	1610
2024.04.18	60830.80	64156.00	60796.40	63496.80	89326	0	1610
2024.04.19	63498.30	65485.30	59586.10	64057.20	97669	0	1600
2024.04.20	64400.20	65432.00	62961.00	64728.80	84930	0	1690
2024.04.21	64738.15	65718.40	64242.00	64644.30	35910	0	1620
2024.04.22	64648.80	66853.80	64513.00	66526.10	62447	0	1610
2024.04.23	66522.20	67242.50	65814.50	66336.70	57823	0	1610
2024.04.24	66331.40	67059.20	63530.70	64029.10	68409	0	1600
2024.04.25	64023.80	64941.00	62744.00	64754.50	64418	0	1610
2024.04.26	64776.16	65261.00	63283.00	63923.60	57709	0	1610
2024.04.27	64024.50	64025.60	62371.00	63218.90	41790	0	1620
2024.04.28	63222.21	64313.00	63096.60	63643.30	29117	0	1620
2024.04.29	63639.60	63705.30	61757.50	62927.60	65693	0	1620
2024.04.30	62924.90	64708.00	59075.20	59852.30	91910	0	1610
2024.05.01	59852.90	60982.50	56488.50	57274.70	102487	0	1610
2024.05.02	57281.10	59566.00	56893.40	58721.50	68407	0	1610
2024.05.03	58709.90	63220.00	58693.00	62911.20	63758	0	1610
2024.05.04	62771.00	64197.00	62566.00	63861.64	28468	0	1610
2024.05.05	63861.63	64621.60	62890.90	63726.70	45586	0	1620
2024.05.06	63722.30	65509.20	62685.40	63280.70	69290	0	1610
2024.05.07	63284.10	64393.80	62778.70	62955.00	75963	0	1610
2024.05.08	62955.00	63159.50	61421.80	61543.70	74758	0	1600
2024.05.09	61543.70	62652.40	60600.00	62601.60	62594	0	1600
2024.05.10	62601.60	63457.30	60161.90	60484.70	68010	0	1600
2024.05.11	60687.80	61459.00	60584.40	60976.10	22194	0	1600
2024.05.12	60983.15	61828.00	60580.00	61240.60	22736	0	1600
2024.05.13	61240.60	63432.70	60736.40	63079.00	62868	0	1600
2024.05.14	63079.00	63111.20	61088.10	61558.80	56755	0	1610
2024.05.15	61558.60	66458.50	61305.50	65973.90	60439	0	1600
2024.05.16	65973.90	66745.40	64595.60	65272.30	59388	0	1600
2024.05.17	65278.90	67466.00	65101.10	66903.70	54190	0	1600
2024.05.18	66820.20	67228.00	66599.00	66972.00	26069	0	1610
2024.05.19	66976.16	67698.80	65863.80	66145.20	36145	0	1600
2024.05.20	66144.50	70428.00	65994.60	69518.10	58378	0	1600
2024.05.21	69518.10	71957.90	68940.80	69699.50	74744	0	1600
2024.05.22	69699.50	70643.40	69195.80	69398.40	69620	0	1600
2024.05.23	69398.40	70042.40	66275.50	67730.30	78867	0	1600
2024.05.24	67732.80	69236.20	66584.60	68821.90	70046	0	1600
2024.05.25	68876.80	69241.40	68483.50	69074.10	25097	0	1610
2024.05.26	69077.40	69516.40	68634.40	68658.30	37635	0	1610
2024.05.27	68658.30	70599.10	68146.90	69574.90	53911	0	1610
2024.05.28	69577.20	69833.10	67187.30	68228.20	67352	0	1610
2024.05.29	68233.30	68867.60	67072.20	67397.30	54972	0	1610
2024.05.30	67397.30	69508.50	67088.10	68467.20	61284	0	1610
2024.05.31	68467.20	68995.80	66581.00	67631.20	63603	0	1600
2024.06.01	67494.70	67780.80	67156.20	67722.40	16657	0	1610
2024.06.02	67737.56	68410.60	67257.20	67789.10	25981	0	1610
2024.06.03	67788.00	70262.20	67565.10	69070.70	72196	0	1610
2024.06.04	69069.60	71073.20	68539.00	70386.60	71243	0	1600
2024.06.05	70386.60	71749.10	70341.40	71209.10	75470	0	1600
2024.06.06	71208.20	71624.50	70086.70	70676.10	73756	0	1600
2024.06.07	70685.90	71954.40	68366.80	69266.80	62639	0	1600
2024.06.08	69221.50	69543.80	69128.90	69327.60	19561	0	1610
2024.06.09	69344.26	69834.80	69111.60	69662.30	19719	0	1620
2024.06.10	69662.65	70166.70	69147.90	69586.30	36419	0	1600
2024.06.11	69583.20	69680.80	65998.20	67269.50	86227	0	1600
2024.06.12	67268.30	70002.00	66887.60	68065.30	99629	0	1610
2024.06.13	68069.70	68641.40	66222.80	66662.90	96908	0	1600
2024.06.14	66662.90	67313.90	65006.40	65728.10	78819	0	1610
2024.06.15	66152.60	66399.30	65785.10	65983.40	31223	0	1610
2024.06.16	65992.29	66745.90	65988.30	66443.80	25384	0	1610
2024.06.17	66443.80	67259.10	65051.40	66378.50	79827	0	1600
2024.06.18	66383.40	66699.80	64017.70	64874.00	92250	0	1610
2024.06.19	64879.20	65711.70	64635.80	64841.30	68869	0	1610
2024.06.20	64840.70	66452.50	64498.40	65047.00	76704	0	1600
2024.06.21	65047.50	65147.80	63334.90	64153.80	86537	0	1600
2024.06.22	64054.90	64493.40	63908.80	64247.20	27492	0	1620
2024.06.23	64244.00	64496.00	63596.30	63694.40	27398	0	1610
2024.06.24	63704.50	63820.40	58407.70	59458.30	102268	0	1600
2024.06.25	59456.70	62385.80	59362.70	61910.20	94066	0	1600
2024.06.26	61903.90	62457.10	60671.80	60942.10	80707	0	1600
2024.06.27	60942.10	62319.70	60550.80	61394.10	60922	0	1600
2024.06.28	61394.30	62154.00	59941.90	60102.30	65323	0	1600
2024.06.29	60231.70	61066.90	60157.60	60926.60	20268	0	1600
2024.06.30	60922.00	62309.40	60599.20	61874.00	37390	0	1610
2024.07.01	61872.60	63795.90	61736.70	63220.90	66711	0	1600
2024.07.02	63218.40	63220.40	61725.70	61902.10	64927	0	1600
2024.07.03	61904.80	62189.20	59499.40	59534.90	78126	0	1600
2024.07.04	59539.50	60425.50	56723.20	58319.10	93455	0	1600
2024.07.05	58319.10	58754.40	53484.40	56343.00	130442	0	1600
2024.07.06	56521.80	58189.40	56024.40	57954.25	74465	0	1610
2024.07.07	57953.75	58481.60	56552.40	57249.60	87678	0	1610
2024.07.08	57250.10	58182.40	54280.80	56249.60	127359	0	1600
2024.07.09	56253.30	58261.60	56195.40	57920.80	109570	0	1610
2024.07.10	57920.80	59467.70	57147.80	57397.30	89275	0	1610
2024.07.11	57397.30	59507.60	57055.30	57544.90	97540	0	1610
2024.07.12	57544.90	58532.00	56541.10	57524.60	88394	0	1610
2024.07.13	57601.40	58940.90	57585.50	58577.60	45319	0	1610
2024.07.14	58581.80	60417.80	58299.80	60099.80	57581	0	1610
2024.07.15	60096.10	63861.70	60029.60	63764.70	97453	0	1610
2024.07.16	63759.50	65212.50	62405.50	64683.20	96084	0	1610
2024.07.17	64683.30	66121.50	63846.20	64510.90	95019	0	1610
2024.07.18	64510.90	65111.20	63208.50	63802.70	77694	0	1620
2024.07.19	63803.20	67433.30	63286.60	66974.90	71303	0	1500
2024.07.20	66926.40	67591.60	66261.40	67351.10	60016	0	1500
2024.07.21	67374.75	68225.90	65811.00	67732.90	61181	0	1500
2024.07.22	67733.80	68495.00	66568.50	68143.70	81210	0	1500
2024.07.23	68143.70	68194.90	65447.70	65839.20	84206	0	1500
2024.07.24	65837.00	67112.80	65467.80	66036.60	77531	0	1500
2024.07.25	66036.60	66070.70	63424.40	65265.00	97408	0	1500
2024.07.26	65265.00	68157.80	65200.90	67442.80	74740	0	1500
2024.07.27	67944.30	69404.00	66652.50	67760.10	39471	0	1500
2024.07.28	67767.87	69144.20	67047.40	67994.40	61649	0	1500
2024.07.29	67994.40	70047.00	66407.20	67371.60	90163	0	1500
2024.07.30	67371.60	67543.90	65277.20	66167.50	59959	0	1500
2024.07.31	66156.70	66811.40	64498.60	64563.00	78128	0	1500
2024.08.01	64556.80	65105.70	62219.00	64668.10	97167	0	1500
2024.08.02	64668.10	65587.00	62027.10	62548.60	119795	0	1500
2024.08.03	61916.70	62175.40	59872.40	60360.50	80255	0	1500
2024.08.04	60339.19	61070.50	57130.70	59119.60	73202	0	1500
2024.08.05	59123.90	59139.70	49044.25	54394.00	177270	0	1500
2024.08.06	54388.60	57048.50	53902.00	56559.70	146523	0	1500
2024.08.07	56558.60	57736.70	54640.10	55146.00	166906	0	1500
2024.08.08	55154.90	59884.50	54561.30	59514.20	179868	0	1500
2024.08.09	59514.90	62735.50	59496.93	60768.10	187250	0	1500
2024.08.10	60787.00	61490.70	60247.80	60993.40	105585	0	1500
2024.08.11	60978.76	61799.80	58299.60	58505.80	133373	0	1500
2024.08.12	58503.90	60704.10	57655.40	58847.50	185103	0	1500
2024.08.13	58848.10	61593.80	58429.10	60569.60	176656	0	1500
2024.08.14	60568.20	61815.40	58716.70	59139.00	104947	0	1500
2024.08.15	59140.40	59843.10	56114.70	56673.80	115306	0	1500
2024.08.16	56668.00	59830.00	56606.00	59251.20	149558	0	1500
2024.08.17	59008.50	59695.70	58727.60	59376.00	97398	0	1500
2024.08.18	59364.35	60261.60	59142.40	59803.10	121542	0	1500
2024.08.19	59803.10	59805.70	57819.10	59085.00	170692	0	1500
2024.08.20	59082.30	61424.60	58560.40	59305.00	160363	0	1500
2024.08.21	59305.70	61841.80	58776.40	61238.80	156455	0	1500
2024.08.22	61243.00	61515.40	59743.60	60667.40	166001	0	1500
2024.08.23	60670.50	63852.70	60290.40	63661.90	156202	0	1500
2024.08.24	64434.60	64958.30	63656.00	64145.80	107540	0	1500
2024.08.25	64134.71	64531.70	63576.00	64233.50	120669	0	1500
2024.08.26	64233.50	64978.10	63067.20	63426.20	154752	0	1500
2024.08.27	63413.00	63447.50	61431.90	61845.60	150416	0	1500
2024.08.28	61846.10	61946.10	57838.10	59297.80	181245	0	1500
2024.08.29	59296.80	61179.80	58828.60	59528.10	174218	0	1500
2024.08.30	59525.70	59897.95	57726.10	59028.10	173773	0	1500
2024.08.31	59042.40	59435.60	58715.10	58931.50	87227	0	1500
2024.09.01	58933.29	59117.70	57230.50	58406.10	134399	0	1500
2024.09.02	58405.40	59224.60	57103.90	58965.60	186530	0	1500
2024.09.03	58964.80	59804.80	57531.40	58194.40	180258	0	1500
2024.09.04	58199.60	58517.80	55600.70	58025.90	186229	0	1500
2024.09.05	58024.40	58382.10	55750.20	56056.50	172493	0	1500
2024.09.06	56056.00	56979.30	52609.80	52856.10	173024	0	1500
2024.09.07	53740.10	54839.80	53581.50	54148.80	109489	0	1500
2024.09.08	54153.07	54703.50	53614.50	54364.70	124947	0	1500
2024.09.09	54365.50	57185.80	54305.40	57013.00	179386	0	1760
2024.09.10	57013.90	58048.00	56380.40	57555.50	176472	0	1500
2024.09.11	57558.30	57989.30	55537.70	57478.10	180576	0	1500
2024.09.12	57473.60	58529.80	57209.80	58192.00	170721	0	1500
2024.09.13	58191.00	60026.40	57618.50	59863.00	154818	0	1500
2024.09.14	60304.00	60656.30	59429.60	60016.40	99686	0	1770
2024.09.15	60006.20	60400.20	59690.40	59798.40	101584	0	1500
2024.09.16	59799.00	59806.00	57467.70	57673.90	180615	0	1500
2024.09.17	57671.90	61321.40	57589.20	60111.60	158552	0	1500
2024.09.18	60109.40	61332.00	59170.90	60203.40	165350	0	1500
2024.09.19	60215.20	63862.70	60168.70	63020.70	169296	0	1500
2024.09.20	63037.90	64130.00	62332.70	62813.70	172391	0	1500
2024.09.21	63125.40	63407.30	62748.10	63144.80	78239	0	1500
2024.09.22	63135.20	63566.60	62452.60	63206.30	104298	0	1500
