platform,hash,path,guess_symbol,guess_type
ex4,388d4ec1f5b46941053aa2160ff1e73a,2024-10\RF_SMC\RF_SMC.ex4,basket,unknown-ea
ex4,f82bca53e8c28918f95be0d343591a05,2024-10\Seper cci plus M5.ex4,basket,unknown-ea
ex4,f2f29ae2972b4d7974cd90c41867d92b,2024-10\Signalspro007 EA V12.1\MQL4\Experts\Signalspro007_V12.1_fix.ex4,basket,unknown-ea
ex4,630c7eae74a275e33e9f6a4a0ce8b98e,2024-10\Signalspro007 EA V12.1\MQL4\Experts\Signalspro007_V5_fix.ex4,basket,unknown-ea
ex4,d6e154ead7c9860b77817706ed309343,2024-12\AI_Nodiurnal_EA\Experts\AI Nodiurnal EA.ex4,basket,unknown-ea
ex4,5759d251f6f74c299a23a24fee0b8ef0,2024-12\Auto_SL-TS-TP\Auto_SL-TS-TP .ex4,basket,unknown-ea
ex4,d32780272c9a3aca2b00fd0a7aba5745,2024-12\AW_Reso_TrPrEA\AW_Reso_TrPrEA.ex4,basket,unknown-ea
ex4,342d6c1546384646b4cbe0fc5744a4c7,2024-12\BA_Alien Monster Pro\BA_Alien Monster Pro.ex4,basket,unknown-ea
ex4,e98b003c67ede21dd1abb2281c8bd061,2024-12\BA_PEACEFUL PRO\BA_PEACEFUL PRO.ex4,basket,unknown-ea
ex4,ab9b2ffa3ef22ec7e45e1a72ec52484b,2024-12\BuRengNong207_FiniteBreakOut\BuRengNong207_FiniteBreakOut.ex4,basket,breakout
ex4,71c5c9cf9efa64f0ddc7f568fe99fa8a,2024-12\ChartOverlay\ChartOverlay.ex4,basket,unknown-ea
ex5,6c634cea2fd9de477b40fe8bbbb840ef,2024-12\EA Black Dragon MT5 V13\EA Black Dragon MT5 V13\EA Black Dragon MT5 V13 @SoftechFX_Robot.ex5,basket,unknown-ea
ex4,797a991a9125e5545945b59526a9ef7b,2024-12\EA Rebalance V.5+ by [NVF]\EA Rebalance V.5+ by [NVF]\EA Rebalance V.5+ by [NVF].ex4,basket,unknown-ea
ex5,cc7161d5aeba21fa2accf1c50e5bbe3e,2024-12\EA Rebalance V.5+ by [NVF]\EA Rebalance V.5+ by [NVF]\EA Rebalance V.5+ by [NVF].ex5,basket,unknown-ea
ex4,753d95085802621fb8e6d690d7a26c30,2024-12\GS Happy Meal 007\GS Happy Meal 007\GS Happy Meal 007\EA\CloseAll_1.01.ex4,basket,unknown-ea
ex5,827c9f571c3e73faccf45a10b9bb3d65,2024-12\hs888-btcusd-pu_tf5-50kusc\HS888 Alein Species v5.0.2 (2024.12.15).ex5,basket,unknown-ea
ex5,af46128605cca3f2e8d5c9c0d37ef53c,2024-12\Lot comboV2  EXP02022025\Lot comboV2  EXP02022025.ex5,basket,unknown-ea
ex4,daa25a4859b5991ec5acd2893a0526aa,2024-12\North East Way EA 1.312_nodll\North East Way EA 1.312_nodll.ex4,basket,unknown-ea
ex4,4a9ebf5774b3d933e012de61d4046b5f,2024-12\PipFinite Breakout EDGE_fix\PipFinite Breakout EDGE_fix.ex4,basket,breakout
ex4,0d5b16e5091e614242ab25f717e50870,2024-12\Recovery Manager Pro MT4_fix\Recovery Manager Pro MT4_fix.ex4,basket,grid-recovery
ex4,1521309656611b71cb160eaf4626c210,2024-12\SMHA\SMHA.ex4,basket,unknown-ea
ex4,9a09852d7f5b655b834da109181cd99d,2025-04\143 E4.7.3 Krapook+Auto Lot+MaxDD 1.ex4,basket,unknown-ea
ex4,4e4868149372639c30930213ac60e862,2025-04\143 E4.7.4 v1.ex4,basket,unknown-ea
ex4,ac5c29e6b1ba23b7224c866f8fe418a9,2025-04\Ghost Bot 01 G07 (1).ex4,basket,unknown-ea
ex5,f32d7e020b3985dcfa5d66ace5015612,2025-04\New folder\(POR1) Xau_M15_R09.ex5,XAUUSD,unknown-ea
ex4,1b5cc880e1670270e9734f8f6c5c15cd,2025-04\New folder\4 Generals\EA\BuRengNong2073.ex4,basket,unknown-ea
ex4,036a79035e559db1fb5844ff3175da47,2025-04\New folder\4 Generals\EA\EA Re Mink-Kwan 1.7a.ex4,basket,unknown-ea
ex4,a54c9455d0bed02eefc03e0fef17bda1,2025-04\New folder\ARTGOLDPro_TFH1Complete.ex4,XAUUSD,unknown-ea
ex5,a897e390907650e17b89ca5f2b441808,2025-04\New folder\CHICKEN LITTILE EA 2 SYSTEM.ex5,basket,unknown-ea
ex4,9bd21a43502f9fa57f83353f2932cc55,2025-04\New folder\Combo-God_Blassing+BRN2073+RMK\MQL4\Experts\EA Re Mink-Kwan 1.6.ex4,basket,unknown-ea
ex4,0178ded986413307a1d29d99fa7ce46a,2025-04\New folder\Combo-God_Blassing+BRN2073+RMK\MQL4\Experts\God's Blessing Expert.ex4,basket,unknown-ea
ex4,11d3428636d875f1ef1dfb764329a193,2025-04\New folder\CorexG MT4 1.7\EA CoreX G MT4 V1.7 Build 1440.ex4,basket,unknown-ea
ex4,66a0ccb51ee1473ce374f9747d37db64,2025-04\New folder\EA 2050 Pro .ex4,basket,unknown-ea
ex5,15962a3752ab748a0d873652c739d440,2025-04\New folder\EA ExtraGold(M12)cent.ex5,XAUUSD,unknown-ea
ex5,2891599ad07e2f7891d9a827cd107b6c,2025-04\New folder\EA ExtraGold(SP20-40)M12.ex5,XAUUSD,unknown-ea
ex4,c3dba3fbabccca4de0ef6f70c697fb31,2025-04\New folder\EA NO WAY  RV 6.3.ex4,basket,unknown-ea
ex4,e0da4ae47b7182af4b9b6831b604bee5,2025-04\New folder\EX143 - Multi Group Scalping EA [Count N times To Modify Lot Size].ex4,basket,scalper
ex5,8f17bac6329a059d8d96693f42ad49a0,2025-04\New folder\Exp_Copytrade_MT5\EXP5 _ COPYLOT_Client_MT5.ex5,basket,unknown-ea
ex5,8e87a4dd10d982f22506b909ece0b9ef,2025-04\New folder\Exp_Copytrade_MT5\EXP5 _ COPYLOT_Master_MT5.ex5,basket,unknown-ea
ex5,4bfc43b867bcdc7adde4c2c29d58a7bc,2025-04\New folder\FAST_Rebalance  2.2 .ex5,basket,unknown-ea
ex5,b397de3e0e46a97f72c5c83d144d8550,2025-04\New folder\FastClose.ex5,basket,unknown-ea
ex4,918dae8a6f6040b33820bc239762c180,2025-04\New folder\Gold Buster MT4-2.3-fix-1428+.ex4,XAUUSD,unknown-ea
ex5,b6f7137d585f842ef108376d7590e511,2025-04\New folder\Grizzt [Hybrid]v1.3\Grizzy[Hybrid]v1.3.ex5,basket,unknown-ea
ex5,ddcaa8c3bb8d32503ed9c10f4f8a84be,2025-04\New folder\Grizzy[BUY]v1.0.ex5,basket,unknown-ea
ex4,36ee50362b9456d56a5bd8691e069216,2025-04\New folder\HedgeMaster X.ex4,basket,grid-recovery
ex4,d4bb0573f308bc3048d4a964e920d403,2025-04\New folder\K9_.ex4,basket,unknown-ea
ex4,3c5d8faf1a8f335148e3db6a2acd5dac,2025-04\New folder\KRAPOOK BLACK SCORPION 2.0A SNOWBALL.ex4,basket,unknown-ea
ex4,1778036ecb3b1ca7e5a137447b1d4ce2,2025-04\New folder\KRAPOOK BLUE ANT GOAL KEEPER 1.00.ex4,basket,unknown-ea
ex4,0ff43d4b3787f5f7cb2f2dddb5479d91,2025-04\New folder\KRAPOOK FIVE FOX LOT REBATE 4.10.ex4,basket,unknown-ea
ex4,b154299f249cbb7da952fe92bf681851,2025-04\New folder\KRAPOOK ORANGE ANT MIDFIELD 1.00.ex4,basket,unknown-ea
ex4,08ad754ec040cf030d68b51dc02d3deb,2025-04\New folder\KRAPOOK RED ANT FRONT HUNTER 1.00 .ex4,basket,unknown-ea
ex4,c90653b4ac71bd1738169a5f78486b44,2025-04\New folder\KRAPOOK RED ANT FRONT HUNTER 1.01.ex4,basket,unknown-ea
ex4,5e3c44419f105a62a6072b45e5a46061,2025-04\New folder\KRAPOOK YELLOW  ANT  BACK CENTER 1.00.ex4,basket,unknown-ea
ex4,65aeb08f70740ebe2c6e33475f0055f3,2025-04\New folder\MultiPairMartingaleEAV2.1.ex4,basket,grid-recovery
ex4,a23a982060a6971dac1e1cd4fdc55580,2025-04\New folder\MultiPairMartingaleEAV2.33edit.ex4,basket,grid-recovery
ex5,b2d92b283b0d39b410c115d631561190,2025-04\New folder\ProfitInfo MT5(Mark-B1) by NVF.ex5,basket,unknown-ea
ex5,94853f215c25357181bc94251739d7d8,2025-04\New folder\PUMLOT V. 7  + HEDGING REBALANCE EQUITY   EX6.ex5,basket,grid-recovery
ex5,64da58566449d1f5d5b4f5708ffb2d04,2025-04\New folder\PuN LoT XTime-r1.ex5,basket,unknown-ea
ex4,cc252e4cf0f32288f8d1f29f69e7e16f,2025-04\New folder\PZ_BalanceGuardian(1).ex4,basket,unknown-ea
ex5,f48ede24eba7041d9908684f9c41be06,2025-04\New folder\rebalance\EA Rebalance V.6 by [NVF].ex5,basket,unknown-ea
ex5,6ece77e6e745b1132062d04e460cffc0,2025-04\New folder\RoyalPrince_Goldy_Free_Trial.ex5,XAUUSD,unknown-ea
ex5,ed43b0139bb2ef5fe3c1bd388d524e02,2025-04\New folder\Scalping-EA-AsReMix.ex5,basket,scalper
ex4,228017dc627e37c9108337ac01feb859,2025-04\New folder\semi hft v2.30 MT4\SEMI HFT EA V2.30 PO FIX.ex4,basket,unknown-ea
ex5,bd49a2bf1be93201030fc79f499ef03d,2025-04\New folder\SmartProfitPatternEA_Momentum.ex5,basket,unknown-ea
ex5,0d076dbf7eb6a7883283506c09b58a8f,2025-04\New folder\SRISUTTHO GHOST BOT SN.XAUUSD NO.00000191 EX-30-04-25.ex5,XAUUSD,unknown-ea
ex4,5657edf79a00548b4e8fd36dcb5f7f04,2025-04\New folder\Zeus Gold Hedge V1.2_fix_1420.ex4,XAUUSD,grid-recovery
ex4,91ffc7a66c965b024f763ca683a41c1d,2025-06\Cibola v1.9.ex4\Cibola EA v1.9 MT4\Cibola v1.9.ex4,basket,unknown-ea
ex5,c7f1207a4126960d71a573445f8736e6,2025-06\EA ExtraGold(V2)M12\EA ExtraGold(V2)M12.ex5,XAUUSD,unknown-ea
ex4,e763535f80152b1a47df0e61ca428815,2025-06\GOLD-EAgleEA-V4-9- MT4(1421)\GOLD-EAgleV4-9-MT4-(1420).ex4,XAUUSD,unknown-ea
ex4,0d1b04d2f7d7d58fdd4c8e31cf579c20,2025-06\Hybrid_SemiAuto1.1\Hybrid_SemiAuto1.1.ex4,basket,unknown-ea
ex4,2851654f4e16f56e9a7f090e3c58c13f,2025-06\Hybrid_SemiAuto1_1.1\Hybrid_SemiAuto1_1.1.ex4,basket,unknown-ea
ex4,a6d092cbcb526d21bbe551e38927437f,2025-06\Hybrid_SemiAuto1_1_3_2_edit2\Hybrid_SemiAuto1_1_3_2_edit2.ex4,basket,unknown-ea
ex4,70ac6eb3f8e1a75321c02571e17bf806,2025-06\Hybrid_SemiAuto1_1_3_2_edit3\Hybrid_SemiAuto1_1_3_2_edit3.ex4,basket,unknown-ea
ex4,0edc86afc81b551cd6150e768828c63c,2025-06\MoonKnight Gold StealthTrade\MoonKnight Gold StealthTrade.ex4,XAUUSD,unknown-ea
ex4,3c5b20bfd0f4344b472c1e46af993653,2025-06\MultiPairMartingaleEA_v2_7_3.1\MultiPairMartingaleEA_v2_7_3.1.ex4,basket,grid-recovery
ex5,8030176782a6eda54f4a7f14bfc93f0b,2025-06\ProfitInfo MT5(Mark-C) by NVF (Bug)\ProfitInfo MT5(Mark-C) by NVF (Bug).ex5,basket,unknown-ea
ex5,b63298b32281721bec52be3114a57403,2025-06\Smart Money Concepts\Smart Money Concepts.ex5,basket,unknown-ea
ex4,0b91f044080113c1a2e96bf44b754985,2025-06\Trade Manager X v3.65\Trade Manager X v3.65.ex4,basket,unknown-ea
ex5,b223372f70bfeb8a96db1438db6f82d9,2025-07  _all done\[EX-127 - [Upgrade] .ex5,basket,unknown-ea
ex5,fc3e0ef11ef80f51c3777ae88ac99d64,2025-07  _all done\Advance Grid V1.ex5,basket,grid-recovery
ex4,3ee92004b0fa957d4450e6a52c6ebed7,2025-07  _all done\adxcrosses (1).ex4,basket,unknown-ea
ex4,4479864b89f2bbafe6ac9ec46a1b2486,2025-07  _all done\AlphaFlow EA MT4\AlphaFlow EA MT4.ex4,basket,unknown-ea
ex5,d8185b4b71351a3fd3ee5c81fff2fce1,2025-07  _all done\BOO - EA Gold Mean Reversion _ Fibo Scalping V4.2.ex5,XAUUSD,scalper
ex4,e6d8c640b13af196585ee5a983afa0cb,2025-07  _all done\BOO - Edition - EX85 - Gold Robot Scalping V.Editon.ex4,XAUUSD,scalper
ex4,beb5db385a16a93b1254758d6b167801,2025-07  _all done\Combo-God_Blassing+BRN2073+RMK_TF15_Cap5K_USC\MQL4\Experts\God's Blessing Expert.ex4,basket,unknown-ea
ex4,d697c0c5b1678341275a963cedeb78d1,2025-07  _all done\Custom Pending Orders + Martingale.ex4,basket,grid-recovery
ex4,771c97f0af6ae923de6f9dbf4fa5472c,2025-07  _all done\Custom Pending Orders + Martingalev33.ex4,basket,grid-recovery
ex4,16ae4b84b2f60067513bd6b964a961e3,2025-07  _all done\Deep+ Scalper EA V5 MT4\Experts\Deep+ Scalper EA V5.ex4,basket,scalper
ex4,f2c5117759be3f60b0e9cf33e8f871be,2025-07  _all done\Dong GOLD FUTURE 1.00\Dong GOLD FUTURE 1.00.ex4,XAUUSD,unknown-ea
ex4,fa4f0d4d4bab2fec414b63022b7d6323,2025-07  _all done\DynGridMAX AI BBQTH V2.3c (EXP30062025).ex4,basket,grid-recovery
ex5,7734eea1830e94e3657cc06c1eaa6eb1,2025-07  _all done\DynGridMAX AI BBQTH V2.3c (EXP30062025).ex5,basket,grid-recovery
ex4,1fd9e3c4d26e622268be199c5de7d10a,2025-07  _all done\EA HOPE V1.20_fix.ex4,basket,unknown-ea
ex5,571e7667f2cc967b3405f5ed1663c5b8,2025-07  _all done\EA Re Mink-Kwan 1.7a.ex5,basket,unknown-ea
ex5,88e5d686e412a5ed793cde724d9e7cc2,2025-07  _all done\EA_FORTUNE888_20251231\FORTUNE888.ex5,basket,unknown-ea
ex5,22df1d7b75ad6070d23e5ceb5710be64,2025-07  _all done\EA_FORTUNE888_20251231\Monitor FORTUNE888.ex5,basket,unknown-ea
ex4,013333bd94523d825c0cb4940313966b,2025-07  _all done\EABOT2.3.ex4,basket,unknown-ea
ex4,d9247531b154e283a38ea9d5da53ec8f,2025-07  _all done\EABOT2.5.ex4,basket,unknown-ea
ex4,b86ae73dab75f45e0e566d41f0fc182f,2025-07  _all done\Easy Breakout_fix.ex4,basket,breakout
ex4,1c64692ee76fff214c8638b234c6c7ba,2025-07  _all done\Entry Points Pro_fix.ex4,basket,unknown-ea
ex5,1f5ddfc6a007d56b55c3ee49304b697b,2025-07  _all done\EX - 127 2025.ex5,basket,unknown-ea
ex4,4e7ec27edca8ff18b9c8c2a27651104d,2025-07  _all done\EX175 - BB Strategy and Rebalance (1).ex4,basket,unknown-ea
ex5,ab0e6537b842b906e077bb995c2c1ddf,2025-07  _all done\EX39.PU-test.ex5,basket,unknown-ea
ex4,d19c1f7c99ddeec2f07be079dad9f22f,2025-07  _all done\EX52 - Close First Order and Only Profit Order  RV2.ex4,basket,unknown-ea
ex4,fb0ebdd0bef215b34b5aaa76eb94170d,2025-07  _all done\Exp_Copytrade_MT4\EXP _ COPYLOT_Client_MT4.ex4,basket,unknown-ea
ex4,11f499369e851f11b08eb8d3fde2ffd8,2025-07  _all done\Exp_Copytrade_MT4\EXP _ COPYLOT_Master_MT4.ex4,basket,unknown-ea
ex4,0a638ede66f93666c760116bd42eb6e9,2025-07  _all done\Experts\Gold Stuff EA V7.0.ex4,XAUUSD,unknown-ea
ex4,bb196d0a489f9c5d3e98867f846a7ac9,2025-07  _all done\GOLD Singha-M5.ex4,XAUUSD,unknown-ea
ex4,0ad670b83a8dba0986ee69b4879ae45c,2025-07  _all done\Gold trading.ex4,XAUUSD,unknown-ea
ex4,2d256e2b97656c36960ad43206ed5320,2025-07  _all done\Goldex AI 1.4\Expert\Goldex AI 1.4 @SoftechFX_Robot.ex4,XAUUSD,unknown-ea
ex4,c7a05ffcd2f4b4b1d3de749cfde7d40a,2025-07  _all done\GridSXR AI BBQTH V2.5c (EXP30062025).ex4,basket,grid-recovery
ex5,23bb279adef486c03e97bc2db4774d3b,2025-07  _all done\GridSXR AI BBQTH V2.5c (EXP30062025).ex5,basket,grid-recovery
ex4,f433d5f39e84315149df950c907a02f8,2025-07  _all done\Hedge Positive\Hedge Positive.ex4,basket,grid-recovery
ex5,094482eac37e7b5cbddc5eb0cca9d92e,2025-07  _all done\Hedging Bot V0.1.ex5,basket,grid-recovery
ex4,39f464f38d24af081ab0df7fa24234ad,2025-07  _all done\Hedging Martingale v2.ex4,basket,grid-recovery
ex4,5ecd3ada6a8e8f6028f8c73b9f47008b,2025-07  _all done\Hedging Martingale.ex4,basket,grid-recovery
ex4,1de8b8266eea79ea7d9f3c6f6afc2570,2025-07  _all done\Hybrid_SemiAutowithV1_1.ex4,basket,unknown-ea
ex5,ebdcd31860d439b301f15a58f4927ffa,2025-07  _all done\Hybrid_SemiAutowithV1_1exp15.7.25.ex5,basket,unknown-ea
ex5,33ec7bcfb5943fde4884cf2f7ced4f6d,2025-07  _all done\Hybrid_SemiAutowithV1_1exp30.7.25.ex5,basket,unknown-ea
ex4,44dd8e3b6a6af9ac45e33eeaa9400b79,2025-07  _all done\Hybrid_SemiAutowithV1_2exp15.7.25.ex4,basket,unknown-ea
ex4,bcd3203cd8bd002fe6257214d7f085f1,2025-07  _all done\Hybrid_SemiAutowithV1_2exp30.7.25.ex4,basket,unknown-ea
ex4,e820e12cd382d95e4122ce77944b5aac,2025-07  _all done\Hybrid_SemiAutowithV1_3_PendingGridFixed15.7.25.ex4,basket,grid-recovery
ex5,3080bbe230bd6c1fb10b8d7c9349b64e,2025-07  _all done\ME100 BOT V5 [XauH1](4)\ME100 BOT V5 [XauH1].ex5,XAUUSD,unknown-ea
ex5,d28cbd309bf623d8c2366134fc0e5b5c,2025-07  _all done\Mew_Statistic_v4a.ex5,basket,unknown-ea
ex5,603d01e5096597e493e60772c4ec9cc3,2025-07  _all done\MinkKwanProfitInfo_v2.2_EA.ex5,basket,unknown-ea
ex5,50bce2e0eecdbae285f97b88be68361a,2025-07  _all done\MinkKwanProfitInfo_v2.2_IN.ex5,basket,unknown-ea
ex4,a403be6c27de74b857c20fff643251a8,2025-07  _all done\miro1360_dynamicma (1).ex4,basket,unknown-ea
ex4,4cc9ebef1045c1dd7293bcf973258e3b,2025-07  _all done\miro1360_tdi_dev_1.0 (2).ex4,basket,unknown-ea
ex5,c9ea3efc959bddc93d5c564a08443f18,2025-07  _all done\Monitor FORTUNE888 FIX.ex5,basket,unknown-ea
ex5,79b38c95f8ae0fcd9b1d778b999bec38,2025-07  _all done\MoonKnight AI Grid Assistance V6.ex5,basket,grid-recovery
ex5,596395bd086f9dbcc0a668f20894d14b,2025-07  _all done\MoonKnight AI Grid Assistance.ex5,basket,grid-recovery
ex4,096faffbdcdcf737013875aee11f11b7,2025-07  _all done\MultiPairMartingaleEA.ex4,basket,grid-recovery
ex5,ca9386678bcc634bd6acb10aa18d4a98,2025-07  _all done\profit max (+TMA).ex5,basket,unknown-ea
ex5,3145afdfb56c35368473b4750f1e4e8c,2025-07  _all done\REBATE FINDER BOT.ex5,basket,unknown-ea
ex5,e6fb5a2294cb7dbf6af97d374cd646f3,2025-07  _all done\semi hft preset mt5\SEMI HFT EA MT5 FIX.ex5,basket,unknown-ea
ex4,d215bb92cffc02bf552c1fc2a74fa368,2025-07  _all done\SniperSXR BBQTH V1.0 (EXP30042025).ex4,basket,unknown-ea
ex4,3732ea688ce5d2a6df63a7fa057a0b61,2025-07  _all done\Stalker EA v5.2.ex4,basket,unknown-ea
ex4,618a68087311e238050b840b15142825,2025-07  _all done\Stalker.ex4,basket,unknown-ea
ex4,8dc639d97606e52409aee28fc07c847d,2025-07  _all done\Super Trend averages (alerts).ex4,basket,trend
ex5,6a9e2a03faa7bc7e7593272139496ece,2025-07  _all done\super trend averages (arrows + alerts).ex5,basket,trend
ex5,384c5790457624ae30be1d51536df0e4,2025-07  _all done\Supertrend atr avgs (alerts).ex5,basket,trend
ex4,a182beef8cc9ed91f7b37a2447678a37,2025-07  _all done\TMX-Trend v2.26.ex4,basket,trend
ex4,69cffbcbb5f4135eb9f3373c1aad04d6,2025-07  _all done\Zeus Gold Hedge V1.2.ex4,XAUUSD,grid-recovery
ex5,4eae7fbc96cea6bc630193474c528f4e,2025-08\(OH)  Fibo Harmonic Pattern V03_01.ex5,basket,unknown-ea
ex5,cab245b061dddfc6af70da4ff7a912db,2025-08\[189] - MGS[FastClose].ex5,basket,unknown-ea
ex5,5f277545508f50e4fa4f66eaf0bbe0b3,2025-08\AAA#IRSI SUMPIP LOT MARTINGLESEQUENCE.ex5,basket,unknown-ea
ex4,8df335f001f9c98a8aadc13ff6ef82ed,2025-08\Apocalypse v3.49\Apocalypse v3.49.ex4,basket,unknown-ea
ex4,85c31e0512a1e23981a2bd211e7b0bad,2025-08\EA Time Manager By Chakad\EA Time Manager.ex4,basket,unknown-ea
ex5,74bdc3484798095d5ff39796cf1b6ac6,2025-08\EX52 - )XAUUSD Mua  Mua   v1[Lock].ex5,XAUUSD,unknown-ea
ex5,eca653a2ed2a013dd6cef23ccc40a726,2025-08\EZmoney_pro\EZmoney_pro.ex5,basket,unknown-ea
ex5,7cbbed914d7183ae0e3757c3b3d3a9b9,2025-08\GapFillRSI\GapFillRSI.ex5,basket,unknown-ea
ex5,e0a20b2ccf9bbc7b826403f9547516ce,2025-08\Grid Profit-2-way  RV1[LOCK]V3.ex5,basket,grid-recovery
ex4,6d9fbece607ea15d53c36ac9490be24f,2025-08\Hybrid_SemiAutowithV1_4AccountLock.ex4\Hybrid_SemiAutowithV1_4AccountLock.ex4,basket,unknown-ea
ex4,f9f4df41c6748a759f1d55528610ebe4,2025-08\IceFX.TraderAgent.v2.6.0.364\Experts\TraderAgent.ex4,basket,unknown-ea
ex4,3f2fb3695cedaa330a0060e747b635a1,2025-08\me_CloseAll v3d\me_CloseAll v3d.ex4,basket,unknown-ea
ex4,43c0c6adf450397d224f1b78913e74be,2025-08\Multi-Session EA Controller By Chakad\Multi-Session EA Controller.ex4,basket,unknown-ea
ex4,6be4d130379353546e81868167a9d2dc,2025-08\NEVER DIE No1 Final\NEVER DIE No1 Final.ex4,basket,unknown-ea
ex5,985098caf02ac8c088568623c9a698b2,2025-08\ProfitInfo MT5(Mark-C7) by NVF\ProfitInfo MT5(Mark-C7) by NVF.ex5,basket,unknown-ea
ex5,7a6a0227b8f7f1485ab75be3774439f7,2025-08\V#IRSI SUMPIP LOT MARTINGLESEQUENCE.ex5,basket,unknown-ea
ex4,ec61229a7bb120d50d15b283437ecd21,2025-11\Bistion\Bistion\Bistion_v12.ex4,basket,unknown-ea
ex5,6fb1a507df195b2d9331369a0373f72f,2025-11\DAI Scalp Breakout EA V2.3 500USD\DAI Scalp Breakout EA V2.3 500USD.ex5,basket,breakout
ex5,b61c77a3e771273c66f771ea7a5cbcf0,2025-11\DAI Scalp Breakout EA V21.3\DAI Scalp Breakout EA V21.3.ex5,basket,breakout
ex5,b3d9292f114ab70ec4ec5e2adcfc1283,2025-11\DAI Scalp Breakout EA V21.4\DAI Scalp Breakout EA V21.4.ex5,basket,breakout
ex5,4ac74afc587bcd1a5dd9b2282f5125a6,2025-11\DUCK_Trand\DUCK_Trand.ex5,basket,unknown-ea
ex5,95ffbcb58947b5d1b47dbc60ed5f4a9d,2025-11\EA_RanThong_M1 BUG\EA_RanThong_M1 BUG.ex5,basket,unknown-ea
ex5,bb2d7d7afee1eb1ff8aba0f6191821ba,2025-11\EA_RunThong_M1 BUG edit\EA_RunThong_M1 BUG edit.ex5,basket,unknown-ea
ex5,8f4ef4edf985e4383d1b40763ea0bd7b,2025-11\EA_RunThong_M1_Final\EA_RunThong_M1_Final.ex5,basket,unknown-ea
ex5,1dd36d1af1b6241bacd0409f3ac635ea,2025-11\EA_RunThong_M1_Fixed\EA_RunThong_M1_Fixed.ex5,basket,unknown-ea
ex5,b4d9d5cecbf7b619257ac2c40b05edd5,2025-11\EX143\EX143.ex5,basket,unknown-ea
ex5,7f50e698f21350eb098f94f1877f0c26,2025-11\EX185 - EMA Cross Over and Modify TP-2\EX185 - EMA Cross Over and Modify TP-2\EX185 - EMA Cross Over and Modify TP.ex5,basket,unknown-ea
ex5,f9a6503179ebcf2b30abb791bb2f2559,2025-11\EX199- Multi Group Scalping EA [Fibonacci and RSI]\EX199- Multi Group Scalping EA [Fibonacci and RSI].ex5,basket,scalper
ex5,a23b8a85859b1219f32329f363aae91a,2025-11\EX200 - Multi Group Scalping EA [HFT]\EX200 - Multi Group Scalping EA [HFT].ex5,basket,scalper
ex5,b0b47a04e8a1649c8888c71d8da5136a,2025-11\Exposure MT5\Exposure MT5.ex5,basket,unknown-ea
ex5,71d94b0258dc67fa2e2fe35b4ffc0048,2025-11\HedgeGridEA\HedgeGridEA.ex5,basket,grid-recovery
ex5,541c0b4eb43d6e4fbb87016948798c3b,2025-11\JUM STO EA\JUM STO EA.ex5,basket,unknown-ea
ex5,8364ffe62b89339254566035793ed339,2025-11\Magic 20250101  Fast Close\Magic 20250101  Fast Close.ex5,basket,unknown-ea
ex5,b09b23b7348658500fdc8b1cddecf6b3,2025-11\OVERALL PERFORMANCE v1.00\งานนำเสนอ Microsoft PowerPoint ใหม่\OVERALL PERFORMANCE v1.00.ex5,basket,unknown-ea
ex4,2e040eba22e43b18c012eabf43a58e6b,2025-11\PetiteEA\PetiteEA\Petiteprofit_EAv1.92.ex4,basket,unknown-ea
ex4,cd8c5ccbc48e9e0f480194f4a3235932,2025-11\PetiteProfitv194\PetiteProfitv194.ex4,basket,unknown-ea
ex5,9efb1c9f8f1b2cbf3d3a3f48958dd441,2025-11\ProfitInfo MT5 [17ProMax] by NVF\ProfitInfo MT5 [17ProMax] by NVF.ex5,basket,unknown-ea
ex5,9a9d7fa91dbb29169b4e6356c13e4001,2025-11\SNOWBALL GENIUS HYBRID\SNOWBALL GENIUS HYBRID.ex5,basket,unknown-ea
ex5,f02941014be9223f49b5bf05871ba9a8,2025-11\TEMPO MODEL  v3.31_BTCUSD_H1_EX251231\TEMPO MODEL  v3.31_BTCUSD_H1_EX251231.ex5,basket,unknown-ea
ex5,7183d3857d7187a7bac5dad71153d48d,2025-11\ThongKhamBooster_NoLock\ThongKhamBooster_NoLock.ex5,basket,unknown-ea
ex5,04f80aeeb5c5eca7304a27247edbe182,2026-07\AI_Form_aiFable_Native (1).ex5,basket,unknown-ea
ex5,7e3b7d1bf0c531bba3c495e7ed718c06,2026-07\Boy_V1 (1).ex5,basket,unknown-ea
ex5,cbf00545d2550735a1fb4707a3436e9f,2026-07\Breakout Retest Pro EA Source Code (1).ex5,basket,breakout
ex5,97b16f076f109dec0e31db68b026b70a,2026-07\DRFX GRIDONLY-20260704T025653Z-3-001\DRFX GRIDONLY\DRFX_GridOnly.ex5,basket,grid-recovery
ex5,5568ed8a6d82beb844a32d2ef5a6ef7d,2026-07\DRFX_NEMENOVA-X-20260704T025634Z-3-001\DRFX_NEMENOVA-X\DRFX_NEMENOVA-X.ex5,basket,unknown-ea
ex5,8ab40e4395b1d00c8c3f60930f06d58d,2026-07\EA MLQ5 Popular Top10-20260704T025646Z-3-001\EA MLQ5 Popular Top10\AI TUNE MT5 EA.ex5,basket,unknown-ea
ex5,ac986a3d01ead81327dd10c4c7c8c5ee,2026-07\EA MLQ5 Popular Top10-20260704T025646Z-3-001\EA MLQ5 Popular Top10\GOLD HOUSE EA.ex5,XAUUSD,unknown-ea
