source_path,source_file,strategy,symbol,Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpSwingPeriod,InpRiskReward,InpLotMultiplier,InpMinGapPts,InpTakeProfitUSD,InpDailyTargetUSD,InpSLBufferPts,InpMaxRecoverySteps,reject_reasons,score,risk_adjusted_score,risk_band,selection_flag,plan_reject_reasons,Result,Custom,InpCooldownBarsAfterStop
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,893.0,1650.35,3.402784,1.071214,0.876433,0.839278,14.4055,485.0,5.0,2.0,1.4,400.0,120.0,100.0,15.0,3.0,PF_LT_1_10,49.4989,27.9,Conservative,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,893.0,1650.35,3.402784,1.071214,0.876433,0.839278,14.4055,485.0,5.0,2.0,1.4,400.0,120.0,100.0,15.0,3.0,,,27.9,Conservative,False,,11650.35,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,911.0,1818.94,3.689533,1.072158,0.50509,0.890125,25.6235,493.0,5.0,1.8,1.0,180.0,170.0,140.0,20.0,,,,27.89,Aggressive,False,,11818.94,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1080.0,1831.43,3.707348,1.071726,0.511104,0.877795,25.5047,494.0,5.0,1.8,1.3,200.0,180.0,140.0,20.0,,,,27.88,Aggressive,False,,11831.43,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,409.0,1295.99,3.357487,1.059422,0.783468,0.721257,13.344,386.0,7.0,2.6,1.0,220.0,160.0,100.0,25.0,,,,27.88,Conservative,False,,11295.99,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,529.0,2088.19,3.084476,1.052651,0.866275,0.822706,18.2507,677.0,4.0,3.5,2.0,350.0,80.0,260.0,30.0,5.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-3.1213,27.86,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,529.0,2088.19,3.084476,1.052651,0.866275,0.822706,18.2507,677.0,4.0,3.5,2.0,350.0,80.0,260.0,30.0,5.0,,46.8787,27.86,Balanced,False,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,529.0,2088.19,3.084476,1.052651,0.866275,0.822706,18.2507,677.0,4.0,3.5,2.0,350.0,80.0,260.0,30.0,5.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-3.1213,27.86,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,529.0,2088.19,3.084476,1.052651,0.866275,0.822706,18.2507,677.0,4.0,3.5,2.0,350.0,80.0,260.0,30.0,5.0,,,27.86,Balanced,False,,12088.19,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1597.0,1772.74,3.442214,1.070708,0.548578,0.830115,23.2318,515.0,5.0,1.8,1.3,280.0,130.0,140.0,20.0,,,,27.85,Balanced,False,,11772.74,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,119.0,1580.51,3.912153,1.066842,0.52359,0.901551,21.6538,404.0,5.0,2.4,1.5,200.0,160.0,140.0,25.0,,,,27.85,Balanced,False,,11580.51,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1778.0,2592.47,3.823702,1.06975,0.77684,0.829671,23.4055,678.0,6.0,2.5,2.0,200.0,160.0,260.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-9.7141,27.84,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1778.0,2592.47,3.823702,1.06975,0.77684,0.829671,23.4055,678.0,6.0,2.5,2.0,200.0,160.0,260.0,30.0,7.0,,40.2859,27.84,Balanced,False,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1778.0,2592.47,3.823702,1.06975,0.77684,0.829671,23.4055,678.0,6.0,2.5,2.0,200.0,160.0,260.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-9.7141,27.84,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1778.0,2592.47,3.823702,1.06975,0.77684,0.829671,23.4055,678.0,6.0,2.5,2.0,200.0,160.0,260.0,30.0,7.0,,,27.84,Balanced,False,,12592.47,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,361.0,1753.61,2.681361,1.076536,1.062292,0.688474,13.9191,654.0,7.0,1.0,1.4,400.0,120.0,300.0,15.0,3.0,PF_LT_1_10,54.0146,27.84,Conservative,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,361.0,1753.61,2.681361,1.076536,1.062292,0.688474,13.9191,654.0,7.0,1.0,1.4,400.0,120.0,300.0,15.0,3.0,,54.0146,27.84,Conservative,False,PF_LT_1_10;RR_OUT_OF_SAFE_RANGE;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,361.0,1753.61,2.681361,1.076536,1.062292,0.688474,13.9191,654.0,7.0,1.0,1.4,400.0,120.0,300.0,15.0,3.0,PF_LT_1_10,54.0146,27.84,Conservative,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,361.0,1753.61,2.681361,1.076536,1.062292,0.688474,13.9191,654.0,7.0,1.0,1.4,400.0,120.0,300.0,15.0,3.0,,,27.84,Conservative,False,,11753.61,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1291.0,1811.48,3.666964,1.071884,0.502943,0.887158,25.6394,494.0,5.0,1.8,1.0,180.0,180.0,140.0,15.0,,,,27.83,Aggressive,False,,11811.48,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,512.0,1706.37,4.265925,1.070103,0.497793,0.909031,24.272,400.0,7.0,2.4,1.4,240.0,120.0,180.0,15.0,,,,27.83,Balanced,False,,11706.37,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,140.0,1781.94,2.720519,1.054324,0.818414,0.877793,16.3446,655.0,4.0,3.5,1.4,300.0,80.0,100.0,45.0,5.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-1.4099,27.79,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,140.0,1781.94,2.720519,1.054324,0.818414,0.877793,16.3446,655.0,4.0,3.5,1.4,300.0,80.0,100.0,45.0,5.0,,48.5901,27.79,Balanced,False,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,140.0,1781.94,2.720519,1.054324,0.818414,0.877793,16.3446,655.0,4.0,3.5,1.4,300.0,80.0,100.0,45.0,5.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-1.4099,27.79,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,140.0,1781.94,2.720519,1.054324,0.818414,0.877793,16.3446,655.0,4.0,3.5,1.4,300.0,80.0,100.0,45.0,5.0,,,27.79,Balanced,False,,11781.94,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,449.0,2737.1,6.042163,1.08201,0.595604,0.93927,26.6092,453.0,6.0,3.0,1.2,150.0,200.0,300.0,15.0,3.0,PF_LT_1_10;EQUITY_DD_GT_25,32.106,27.78,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,449.0,2737.1,6.042163,1.08201,0.595604,0.93927,26.6092,453.0,6.0,3.0,1.2,150.0,200.0,300.0,15.0,3.0,,32.106,27.78,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;GAP_OUT_OF_SAFE_RANGE;TP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,449.0,2737.1,6.042163,1.08201,0.595604,0.93927,26.6092,453.0,6.0,3.0,1.2,150.0,200.0,300.0,15.0,3.0,PF_LT_1_10;EQUITY_DD_GT_25,32.106,27.78,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,449.0,2737.1,6.042163,1.08201,0.595604,0.93927,26.6092,453.0,6.0,3.0,1.2,150.0,200.0,300.0,15.0,3.0,,,27.78,Aggressive,False,,12737.1,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,805.0,2090.46,3.206227,1.074063,0.650796,1.018983,23.3603,652.0,6.0,3.5,1.8,200.0,40.0,180.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-10.1289,27.77,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,805.0,2090.46,3.206227,1.074063,0.650796,1.018983,23.3603,652.0,6.0,3.5,1.8,200.0,40.0,180.0,30.0,7.0,,39.8711,27.77,Balanced,False,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3;TP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,805.0,2090.46,3.206227,1.074063,0.650796,1.018983,23.3603,652.0,6.0,3.5,1.8,200.0,40.0,180.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-10.1289,27.77,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,805.0,2090.46,3.206227,1.074063,0.650796,1.018983,23.3603,652.0,6.0,3.5,1.8,200.0,40.0,180.0,30.0,7.0,,,27.77,Balanced,False,,12090.46,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,837.0,2618.3,3.596566,1.081493,0.618584,0.997051,28.445,728.0,5.0,2.0,1.4,150.0,80.0,180.0,45.0,7.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-15.7233,27.75,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,837.0,2618.3,3.596566,1.081493,0.618584,0.997051,28.445,728.0,5.0,2.0,1.4,150.0,80.0,180.0,45.0,7.0,,34.2767,27.75,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,837.0,2618.3,3.596566,1.081493,0.618584,0.997051,28.445,728.0,5.0,2.0,1.4,150.0,80.0,180.0,45.0,7.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-15.7233,27.75,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,837.0,2618.3,3.596566,1.081493,0.618584,0.997051,28.445,728.0,5.0,2.0,1.4,150.0,80.0,180.0,45.0,7.0,,,27.75,Aggressive,False,,12618.3,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,24.0,1750.55,4.582592,1.07942,0.410771,1.005702,28.2983,382.0,6.0,2.4,1.5,180.0,180.0,140.0,20.0,,,,27.75,Aggressive,False,,11750.55,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,459.0,2412.0,3.54185,1.073692,0.627617,0.979208,25.3411,681.0,5.0,2.0,1.4,200.0,200.0,140.0,45.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-12.6892,27.7,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,459.0,2412.0,3.54185,1.073692,0.627617,0.979208,25.3411,681.0,5.0,2.0,1.4,200.0,200.0,140.0,45.0,5.0,,37.3108,27.7,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3;TP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,459.0,2412.0,3.54185,1.073692,0.627617,0.979208,25.3411,681.0,5.0,2.0,1.4,200.0,200.0,140.0,45.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-12.6892,27.7,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,459.0,2412.0,3.54185,1.073692,0.627617,0.979208,25.3411,681.0,5.0,2.0,1.4,200.0,200.0,140.0,45.0,5.0,,,27.7,Aggressive,False,,12412.0,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,76.0,1827.85,2.728134,1.074949,0.86076,0.788857,15.299,670.0,6.0,1.0,2.0,400.0,120.0,300.0,45.0,3.0,PF_LT_1_10,50.5497,27.7,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,76.0,1827.85,2.728134,1.074949,0.86076,0.788857,15.299,670.0,6.0,1.0,2.0,400.0,120.0,300.0,45.0,3.0,,50.5497,27.7,Balanced,False,PF_LT_1_10;RR_OUT_OF_SAFE_RANGE;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,76.0,1827.85,2.728134,1.074949,0.86076,0.788857,15.299,670.0,6.0,1.0,2.0,400.0,120.0,300.0,45.0,3.0,PF_LT_1_10,50.5497,27.7,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,76.0,1827.85,2.728134,1.074949,0.86076,0.788857,15.299,670.0,6.0,1.0,2.0,400.0,120.0,300.0,45.0,3.0,,,27.7,Balanced,False,,11827.85,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,414.0,2580.78,4.389082,1.064063,0.6372,0.937986,25.5153,588.0,6.0,3.5,1.4,500.0,200.0,180.0,45.0,7.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-14.7479,27.68,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,414.0,2580.78,4.389082,1.064063,0.6372,0.937986,25.5153,588.0,6.0,3.5,1.4,500.0,200.0,180.0,45.0,7.0,,35.2521,27.68,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;TP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,414.0,2580.78,4.389082,1.064063,0.6372,0.937986,25.5153,588.0,6.0,3.5,1.4,500.0,200.0,180.0,45.0,7.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-14.7479,27.68,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,414.0,2580.78,4.389082,1.064063,0.6372,0.937986,25.5153,588.0,6.0,3.5,1.4,500.0,200.0,180.0,45.0,7.0,,,27.68,Aggressive,False,,12580.78,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,684.0,2776.59,4.206955,1.068351,0.527036,1.047092,30.4245,660.0,4.0,3.5,1.6,500.0,120.0,220.0,30.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-19.9238,27.66,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,684.0,2776.59,4.206955,1.068351,0.527036,1.047092,30.4245,660.0,4.0,3.5,1.6,500.0,120.0,220.0,30.0,5.0,,30.0762,27.66,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,684.0,2776.59,4.206955,1.068351,0.527036,1.047092,30.4245,660.0,4.0,3.5,1.6,500.0,120.0,220.0,30.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-19.9238,27.66,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,684.0,2776.59,4.206955,1.068351,0.527036,1.047092,30.4245,660.0,4.0,3.5,1.6,500.0,120.0,220.0,30.0,5.0,,,27.66,Aggressive,False,,12776.59,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1150.0,1685.25,3.624194,1.076874,0.481405,0.916058,25.1792,465.0,5.0,1.8,1.3,200.0,130.0,100.0,20.0,,,,27.63,Aggressive,False,,11685.25,0.0,40.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,304.0,2210.0,4.966292,1.070288,0.689277,0.920342,22.0103,445.0,4.0,3.5,2.0,350.0,160.0,220.0,15.0,3.0,PF_LT_1_10,38.0524,27.62,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,304.0,2210.0,4.966292,1.070288,0.689277,0.920342,22.0103,445.0,4.0,3.5,2.0,350.0,160.0,220.0,15.0,3.0,,38.0524,27.62,Balanced,False,PF_LT_1_10;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,304.0,2210.0,4.966292,1.070288,0.689277,0.920342,22.0103,445.0,4.0,3.5,2.0,350.0,160.0,220.0,15.0,3.0,PF_LT_1_10,38.0524,27.62,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,304.0,2210.0,4.966292,1.070288,0.689277,0.920342,22.0103,445.0,4.0,3.5,2.0,350.0,160.0,220.0,15.0,3.0,,,27.62,Balanced,False,,12210.0,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,348.0,1824.31,4.146159,1.066378,0.461648,0.902434,26.6649,440.0,5.0,2.4,1.2,260.0,120.0,180.0,15.0,,,,27.62,Aggressive,False,,11824.31,0.0,40.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1381.0,1716.36,3.419044,1.068763,0.536468,0.832001,23.15,502.0,5.0,1.8,1.0,260.0,130.0,140.0,20.0,,,,27.62,Balanced,False,,11716.36,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,527.0,1664.33,4.234936,1.076991,0.45877,0.930945,24.9767,393.0,7.0,2.2,1.4,180.0,100.0,140.0,15.0,,,,27.62,Balanced,False,,11664.33,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,10.0,1422.45,3.886475,1.068634,0.5909,0.822334,17.9238,366.0,7.0,2.4,1.3,300.0,110.0,100.0,25.0,,,,27.61,Balanced,False,,11422.45,0.0,40.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1211.0,1685.05,3.608244,1.070283,0.580625,0.776325,21.2313,467.0,7.0,1.8,1.1,220.0,130.0,180.0,15.0,,,,27.6,Balanced,False,,11685.05,0.0,30.0
