"id","port_number","ea_token","bt_time","time_frame","symbols","platform","days","bal_start","bal_end","profit_percent","profit_factor","expected_payoff","max_dd","trades","profit_trades","loss_trades","new_total_ai","new_a_val","new_b_val","new_c_val","new_d_val","new_e_val","total_ai","equity_dd_percent","balance_dd_percent"
"20233","5029897359","OYN1604","2024-12-21T11:02:18","60","EURUSD","MT5","263","10000","16189.14","48.48","2.51","18.04","0.21657","279","223","56","65.979010567513","7.90572288907685","12.4056603773585","15.0491149710758","19.5376823575141","11.0808299724877","0.1218","21.66","9.42"
"534444","40065318","UWV7920","2025-08-30T16:53:58","60","USOIL.cash","MT4","120","10000","15118.06","51.18","3.31","15.82","0.12351","324","230","94","65.9719512767959","8.26609925294005","7.54716981132075","17.0054064245541","20","13.153275787981","0.13115","12.35","3.39"
"634001","95181184","OGE9012","2025-11-06T15:39:18","60","INTC","MT5","254","10000","10315.38","3.17","15.3","3.08","0.00718","103","76","27","65.9166230410866","0.624410552139711","15.9748427672956","19.8123019304942","20","9.50506779115712","0.09471","0.72","0.09"
"27190","51114369","EQE7906","2025-02-02T15:56:21","15","XAUUSD","MT5","24","10000","15264.81","51.4","5.09","22.88","0.14353","277","173","104","65.8176897067261","8.29526162015249","1.13207547169811","16.5641352083742","19.8262174065013","20","0.27991","14.35","2.03"
"260187","2003394","JQL2083","2025-04-21T12:02:13","60","CCET","MT5","247","1000000","17448.16","138.27","24.06","44395","0.33307","35","35","0","65.8131254331518","17.3643767377528","15.5345911949686","12.9141575004304","0","20","0.18595","19.53","0.35"
"27180","51114369","CQV3713","2025-02-02T15:55:09","15","XAUUSD","MT5","24","10000","29980.51","109.59","1.53","62.71","0.52365","148","129","19","65.8126802933618","14.7996611079395","1.13207547169811","10.0547263072228","19.8262174065013","20","0.31054","52.37","35.71"
"13215","82162467","JDN6443","2024-09-21T02:08:22","30","GOLD","MT5","189","10000","34617.45","244.42",,,"0.35714",,,,"65.7209096284735","24.7339376610469","8.91509433962264","12.5123228711207","19.5595547566831","0","0.27649",,
"626364","95181184","WHJ0628","2025-11-04T13:59:55","60","AAPL","MT5","254","10000","10296.45","3.7","9.77","4.99","0.00985","78","47","31","65.6956105802337","0.726445719987025","15.9748427672956","19.7429535595582","20","9.25136853339286","0.09508","0.99","0.17"
"28313","243880526","PEE6378","2025-02-27T21:15:42","30","XAUUSDm","MT5","336","10000","35269.39","252.69",,,"0.92953",,,,"65.6490063232584","25","15","5.9003761607746","19.7486301624838","0","0.19879",,
"748837","18031310","VQX9900","2026-04-21T14:55:17","60","CRC","MT5","245","1000000","975468.31","0.07","1.08","302.65","0.24923","2","1","1","65.4347361821492","0.0133617356063943","15.4088050314465","14.4172883538863","20","15.59528106121","0.08193","24.92","0.5"
"261175","2003394","MMH8148","2025-04-24T12:53:45","60","CCET","MT5","247","1000000","92799.97","136.25","9.41","66579.9","0.34723","22","21","1","65.4050573112901","17.1942380408588","15.5345911949686","12.6762280754627","0","20","0.18279","34.72","5.19"
"490035","200392475","NRT1421","2025-07-03T19:14:19","16385","EURUSDm","MT5","444","1000","2370.01","137",,,"0.68643",,,,"65.3773113400535","17.2577991029408","20","8.1195122371127","20","0","0.14383",,
"19924","5029898263","RVF6199","2024-12-16T15:11:51","60","EURUSD","MT5","263","10000","16798.98","67.89","1.86","20.4","0.29469","333","148","185","65.3592305353888","10.3623117458981","12.4056603773585","13.5817525814692","19.4334023424124","9.57610348825055","0.13181","29.47","20.85"
"749326","914814","TAB3881","2026-05-01T14:59:46","60","XAUUSD.tp","MT5","7","10000","101011.33","910.11","1.1","1983.03","1.07299","4","2","2","65.3274327618298","20","0.440251572327044","4.88718118950279","20","20","0.9428","107.3","82.25"
"19992","86399320","MFJ4366","2024-12-17T14:36:26","60","GBPUSD","MT5","242","10000","20110.4","101.1","2.09","11.53","0.3063","886","678","208","65.3218134865826","13.9730400238878","11.4150943396226","13.3762426910096","19.453618986956","7.10381744510645","0.15666","30.63","4.14"
"259629","2003394","IAS4382","2025-04-18T09:57:50","60","TRUE","MT5","247","1000000","3998.08","98.84","673.58","1004930","0.16905","1","1","0","65.2993748802273","13.7465865927486","15.5345911949686","16.0181970925101","0","20","0.17024","16.91","0.15"
"744886","5048530893","OYA7953","2026-04-02T20:05:53","60","EURUSD","MT5","263","10000","10175.22","1.75","3.5","29.2","0.01073","6","5","1","65.2453382813048","0.347405194449815","16.5408805031447","19.7201503890991","20","8.63690219461123","0.09273","1.07","0.69"
"749030","18031310","COC9821","2026-04-24T14:37:41","60","SPALI","MT5","245","1000000","983117.89","0.01","2.79","117.5","0.00245","1","1","0","65.2154319785062","0.00235766103040227","15.4088050314465","19.9357535881045","20","9.86851569792471","0.09333","0.24","0"
"19301","14419513","GSA2981","2024-11-26T21:54:05","15","XAUUSDm","MT4","554","1000","7983.61","698.36",,,"0.9991",,,,"65.0598377193503","25","15","5.38518940587713","19.6746483134732","0","0.35065",,
"8735","380316607","JCH6425","2024-08-26T23:37:55","30","GOLD","MT5","358","1500","6233.16","315.54",,,"1.00091",,,,"65.0232319914961","25","15","5.37240389196261","19.6508280995335","0","0.19162",,
"678173","95181184","OPN0860","2025-11-27T13:18:05","60","EURUSD","MT5","263","10000","17492.21","72.25","1.79","19.72","0.65397","382","236","146","65.008146037605","10.875766697375","16.5408805031447","8.47311766065205","20","9.11838117643331","0.10848","65.4","14.16"
"105093","1235822904","ZON5346","2025-03-22T10:15:38","15","EURUSD","MT4","65","10000","23933.73","139.34","1.36","39.45","0.43941","353","169","184","64.9865127737713","17.4540733614167","3.06603773584906","11.230934210068","19.5595547566831","13.6759127097544","0.17248","41.91","35.58"
"684305","95181184","PQX2245","2025-11-30T09:15:02","60","EURUSD","MT5","263","10000","13096.69","29.63","2.7","10.43","0.15466","276","162","114","64.9333217058928","5.19038905187703","16.5408805031447","16.32378455048","20","6.8782676003911","0.1101","15.47","3.41"
"4562","403688932","XUH7605","2024-08-16T10:49:57","5","GBPUSD","MT5","511","1000","9413.5","429.97",,,"1.00479",,,,"64.7785016842043","25","15","5.34509934179186","19.4334023424124","0","0.23874",,
"606962","95181184","TDO5521","2025-10-21T13:55:31","60","USDJPY","MT5","263","10000","10175.76","1.76","16.75","2.66","0.00952","66","49","17","64.776935165416","0.348466568398641","16.5408805031447","19.7515115479109","20","8.13607654596174","0.09337","0.95","0.05"
"593400","905952","ACV4360","2025-10-06T19:42:48","60","GOLD.im","MT5","198","1000","2462.53","146.25","2.25","18.67","0.89524","83","60","23","64.7321858638093","18.0237855346203","12.4528301886792","6.1721538965529","20","8.08341624395689","0.14095","74.53","15.38"
"630722","95181184","UYX3339","2025-11-05T14:54:44","60","AMD","MT5","254","10000","10528.11","5.3","6.21","7.37","0.03187","72","35","37","64.715207177847","1.03216189665381","15.9748427672956","19.1802024274203","20","8.52800008647728","0.09547","3.19","0.29"
"535857","2100701568","XAS9590","2025-08-31T23:03:45","60","EURUSD.","MT5","209","1000","1675.18","67.52","4.93","2.86","0.08648","236","163","73","64.6642326268462","10.3184124437979","13.1446540880503","17.8528186614959","20","3.34834743350203","0.15816","8.65","1.51"
"19984","86399320","MRM2311","2024-12-17T13:09:51","60","GBPUSD","MT5","242","10000","20395.9","103.96","1.94","7.86","0.23168","1335","781","554","64.6434773646606","14.2549761452941","11.4150943396226","14.7534329516103","19.453618986956","4.7663549411775","0.16575","18.77","3.99"
"28318","243880526","TQW4571","2025-02-27T21:26:03","16385","XAUUSDm","MT5","311","10000","2381166.12","22862.12",,,"1.02813",,,,"64.6021900869903","25","14.6698113207547","5.18374860375179","19.7486301624838","0","10.806",,
"673528","95181184","PSK9843","2025-11-25T15:39:00","60","EURUSD","MT5","263","10000","13362.56","33.63","1.44","12.23","0.08299","275","138","137","64.5718787950794","5.79743347049546","16.5408805031447","17.9348310089161","20","4.29873381252325","0.11791","8.3","7.01"
"25277","403688932","FCS4146","2025-01-05T08:22:56","16385","XAUUSD","MT5","657","1000","2059.17","105.92",,,"0.20889",,,,"64.5534887209468","14.4460597797806","15","15.2016660719081","19.9057628692581","0","0.16596",,
"675958","95181184","DAR5506","2025-11-26T14:59:12","60","EURUSD","MT5","263","10000","11045.27","11.26","10","2.51","0.03182","459","147","312","64.5405400027955","2.13467544618281","16.5408805031447","19.1814619213413","20","6.68352213212671","0.10079","3.18","0.82"
"593427","1511740435","AMC2327","2025-10-06T22:55:41","60","XAUUSD","MT5","71","100000","101896.85","1.9","14.84","49.92","0.01278","38","18","20","64.5083570885023","0.375816822066235","4.46540880503145","19.6671314614046","20","20","0.0999","1.28","0.03"
"259127","2003394","MXD5758","2025-04-12T15:46:01","60","CCET","MT5","247","1000000","1838811.31","83.88","11.43","21971.4","0.13377","42","42","0","64.4947891244333","12.1823867136302","15.5345911949686","16.7778112158345","0","20","0.16057","11.66","0.14"
"27369","12047045","OAU7029","2025-02-02T19:13:21","15","XAUUSD","MT4","11","1000","2139.72","113.97","7.81","18.53","0.61474","75","54","21","64.4796716069809","15.2134995870364","0.518867924528302","8.92108668891495","19.8262174065013","20","0.29912","61.47","3.32"
"629","9054612","SJQ7976","2024-08-04T14:36:05","30","XAUUSD","MT4","411","500","1136.54","127.31",,,"0.32119",,,,"64.4192210193404","16.4227148005511","15","13.1172184504753","19.8792877683139","0","0.1903",,
"19272","14419513","FRU7901","2024-11-25T20:30:18","15","XAUUSDm","MT4","446","1000","3316.73","231.67",,,"0.94483",,,,"64.4134190354496","23.9795871559492","15","5.78300377996694","19.6508280995335","0","0.18105",,
"686406","95181184","TWB4750","2025-12-02T11:20:13","60","EURUSD","MT5","263","10000","15777.71","57.34","2.32","17.41","0.64882","348","186","162","64.40653197356","9.06425648711223","16.5408805031447","8.53061833031886","20","10.2707766529843","0.0994","64.88","9.03"
"263068","2003394","GNQ5299","2025-04-28T13:19:01","60","TRUE","MT5","185","1000000","583.12","116.89","766.81","1147820","0.11107","1","1","0","64.4051565898084","15.4844313020522","11.6352201257862","17.28550516197","0","20","0.18975","11.11","0.15"
"687054","95181184","LMX7182","2025-12-02T13:49:47","60","EURUSD","MT5","263","10000","13340.66","33.16","1.92","10.49","0.12249","332","187","145","64.3777409790536","5.7282553444926","16.5408805031447","17.0282008740014","20","5.08040425741492","0.11505","12.25","7.28"
"640215","95181184","JJA5427","2025-11-10T11:54:44","60","AMZN","MT5","254","10000","10331.73","3.32","22.98","1.49","0.01371","223","79","144","64.3179578894384","0.652692989878197","15.9748427672956","19.6431260213243","20","8.04729611094038","0.09452","1.37","0.03"
"259376","2003394","SFR8246","2025-04-17T08:59:41","60","TRUE","MT5","185","1000000","1970.2","115.46","758.42","1133680","0.11098","1","1","0","64.2749650226493","15.3521965104823","11.6352201257862","17.2875483863809","0","20","0.18865","11.1","0.15"
"261965","2003394","KYK6809","2025-04-26T11:26:24","60","TRUE","MT5","185","1000000","11409.32","114.5","759.29","1124270","0.11038","1","1","0","64.1992735646486","15.2628779471777","11.6352201257862","17.3011754916847","0","20","0.18775","11.04","0.15"
"687280","95181184","KYL2518","2025-12-02T14:16:19","60","EURUSD","MT5","263","10000","12190.96","21.91","4.05","6.54","0.12472","335","243","92","64.1729932067954","3.96219200949132","16.5408805031447","16.9784055740306","20","6.69151512012882","0.1052","12.47","3.18"
"259252","2003394","QGA9219","2025-04-15T10:22:30","60","TRUE","MT5","185","1000000","11234.06","114.15","756.8","1120770","0.11039","1","1","0","64.1660565391644","15.2298880999004","11.6352201257862","17.3009483134778","0","20","0.18758","11.04","0.15"
"26361","5029897359","VFC0180","2025-01-08T14:55:28","60","CHINA50","MT5","262","10000","15112.76","53.51","2.01","12.24","0.13502","437","256","181","64.1576301301334","8.57191050994037","12.3584905660377","16.7502917650715","19.9782771758127","6.49866011327107","0.13869","13.33","4.52"
"27236","51114369","KOA3624","2025-02-02T16:15:19","15","XAUUSD","MT5","23","10000","47922.31","379.22","1.27","26.02","0.56996","442","415","27","64.1177200239994","25","1.08490566037736","9.46144996515517","19.8262174065013","8.74514699196554","0.67965","57","55.78"
"661239","95181184","JIV3937","2025-11-21T10:14:58","60","EURUSD","MT5","263","10000","13411.07","34.11","1.55","12.14","0.12186","281","165","116","64.0637172922406","5.86990784633979","16.5408805031447","17.0422952070816","20","4.61063373567451","0.11596","12.19","11.11"
"680073","95181184","UWH9693","2025-11-29T09:08:19","60","EURUSD","MT5","263","10000","11573.18","16","3.61","6.77","0.05048","235","151","84","64.0262645676816","2.96893457798242","16.5408805031447","18.7171239235189","20","5.79932556303559","0.10407","5.05","0.99"
"258920","2003394","CUW6917","2025-04-12T09:53:58","60","TRUE","MT5","185","1000000","4503.99","111.46","733.8","1094100","0.11082","1","1","0","63.9035632066157","14.9771619623155","11.6352201257862","17.2911811185141","0","20","0.18523","11.08","0.15"
"258910","2003394","WKT2744","2025-04-12T09:15:35","60","TRUE","MT5","185","1000000","4503.99","111.46","733.8","1094100","0.11082","1","1","0","63.9035632066157","14.9771619623155","11.6352201257862","17.2911811185141","0","20","0.18523","11.08","0.15"
"27411","12047045","YQM1494","2025-02-02T19:25:02","15","XAUUSD","MT4","11","1000","1068.83","43.57","44.24","21.6","0.15556","21","16","5","63.8824990087187","7.23291139767637","0.518867924528302","16.3045022800128","19.8262174065013","20","0.26372","15.56","0.66"
"27134","51114369","THF7934","2025-02-02T15:45:58","15","XAUUSD","MT5","24","10000","14698.1","46.98","3.1","40.56","0.20876","128","85","43","63.8652175281308","7.70266281472488","1.13207547169811","15.2042618352065","19.8262174065013","20","0.26227","20.88","2.98"
"621243","95181184","BCW5978","2025-11-01T11:37:09","60","TSLA","MT5","254","10000","10003.45","0.03","346","0.17","0.0001","20","19","1","63.7564091998988","0.00689881002368748","15.9748427672956","19.9973736491494","20","7.77729397343012","0.09218","0.01","0"
"634069","95181184","MDM3594","2025-11-06T15:47:23","60","IBM","MT5","254","10000","10482.28","4.68","8.79","4.41","0.04278","107","76","31","63.678456954737","0.913917158567849","15.9748427672956","18.9073538242819","20","7.88234320459168","0.09438","4.28","0.16"
"262294","5034685717","KES0543","2025-04-26T18:57:07","60","EURUSD","MT5","263","10000","18306.78","83.07","1.44","72.23","0.21713","115","60","55","63.672659814456","12.0937278008293","16.5408805031447","15.038051510482","0","20","0.15251","21.71","17.66"
"20005","86399320","BBZ4766","2024-12-17T16:46:26","60","EURGBP","MT5","242","10000","16290.85","62.94","1.86","14.94","0.18382","432","275","157","63.6702949229845","9.7647156759766","11.4150943396226","15.7104880439545","19.453618986956","7.32637787647472","0.13596","18.38","15.76"
"621538","95181184","DQL9640","2025-11-01T13:29:39","60","XOM","MT5","254","10000","10270.77","2.71","10.12","4","0.01232","67","43","24","63.6072053851774","0.535350632539443","15.9748427672956","19.6790159905931","20","7.41799599474924","0.09407","1.23","0.18"
"20218","86399320","ELD1519","2024-12-21T09:44:21","60","EURGBP","MT5","242","10000","18293.89","82.88","1.82","8.09","0.1641","1034","558","476","63.588020276233","12.0734408746467","11.4150943396226","16.1226646205584","19.5376823575141","4.43913808389121","0.15422","15.71","4.75"
"700281","103705453","AHN8312","2026-02-28T09:50:57","5","XAUUSD","MT5","42","10000","10724.24","7.24","31.64","3.94","0.01764","184","125","59","63.5819462460671","1.39843013676618","2.64150943396226","19.5420066753386","20","20","0.21169","1.76","0.01"
"635847","95181184","ZDQ3291","2025-11-07T09:32:07","60","JD","MT5","254","10000","10988.32","9.86","4.64","7.36","0.06402","134","68","66","63.5179963349864","1.88073283852766","15.9748427672956","18.3872457737669","20","7.27517495539616","0.09797","6.4","2.33"
"27245","51114369","MXA2176","2025-02-02T16:16:29","15","XAUUSD","MT5","24","10000","20501.9","105.02","1.32","49.78","0.32607","197","112","85","63.4416601599195","14.358649435647","1.13207547169811","13.0334225178661","19.8262174065013","15.091295328207","0.34231","32.61","30.29"
"685614","95181184","YYE4137","2025-12-02T09:12:57","60","EURUSD","MT5","263","10000","11652.34","16.19","4.72","4.44","0.0614","388","279","109","63.4209925112285","3.00178601447901","16.5408805031447","18.4506205844156","20","5.42770540918925","0.10365","6.14","1.48"
"27132","51114369","SWU6239","2025-02-02T15:45:45","15","XAUUSD","MT5","24","10000","16000.04","60","3.49","77.95","0.32516","79","52","27","63.4074233581064","9.40012258485221","1.13207547169811","13.0490078950548","19.8262174065013","20","0.26729","32.52","6.58"
"259038","2003394","NIE5296","2025-04-12T13:30:01","60","TRUE","MT5","185","1000000","98529.82","103.72","754.28","1018410","0.1045","1","1","0","63.3025274585263","14.2320154172758","11.6352201257862","17.4352919154644","0","20","0.17905","10.45","0.14"
"261047","2003394","KWZ1190","2025-04-23T16:17:55","60","CCET","MT5","247","1000000","106371.6","103.06","41.52","88066.6","0.30164","13","13","0","63.1593900761038","14.1664450896551","15.5345911949686","13.4583537914801","0","20","0.16134","26.87","0.14"
"684500","95181184","JVV2954","2025-11-30T10:51:36","60","EURUSD","MT5","263","10000","12733.13","25.29","2.74","8.46","0.15366","295","154","141","63.1239348384941","4.50926517422782","16.5408805031447","16.3452360774494","20","5.72855308367226","0.10647","15.37","3.05"
"261279","2003394","KDS3473","2025-04-24T18:47:16","60","CCET","MT5","185","1000000","53856.75","105.35","12.55","127348","0.1199","8","7","1","63.1121251041618","14.3906866443487","11.6352201257862","17.0862183340269","0","20","0.17885","11.99","3.53"
"575079","94708918","AND0378","2025-09-19T21:21:44","60","XAUUSD","MT5","186","1000","5047.88","403.98","1.37","9.24","0.69708","488","256","232","63.1091963003999","20","11.6981132075472","8.00674086674449","20","3.40434222610829","0.33368","50.95","45.7"
"26494","331009341","YKU9114","2025-01-14T18:44:52","60","EURUSD#","MT5","265","10000","14647.08","49.11","1.66","15.81","0.14333","313","110","203","63.0062367590633","7.99080514920258","12.5","16.5684864622695","19.3938531212489","6.55309202634239","0.13277","14.33","9.39"
"27087","51114369","FGU3481","2025-02-02T15:36:51","15","XAUUSD","MT5","24","10000","13228.33","32.28","3.06","38.22","0.15308","91","61","30","62.9114966630906","5.59551297792549","1.13207547169811","16.3576908069657","19.8262174065013","20","0.24332","15.31","2.69"
"258989","2003394","ZQN5809","2025-04-12T11:49:53","60","CCET","MT5","227","1000000","896780.51","111.7","8.76","100360","0.29693","11","10","1","62.8182145800412","14.9996267644686","14.2767295597484","13.5418582558241","0","20","0.16826","29.69","5.59"
"261114","2003394","MCH6949","2025-04-24T10:24:20","60","TRUE","MT5","185","1000000","93438.41","96.27","45.46","56733.2","0.09485","17","17","0","62.7794842004923","13.4866091240342","11.6352201257862","17.6576549506719","0","20","0.17323","9.49","0.14"
"700325","22280669","QNM6408","2026-02-28T16:53:06","60","XAUUSD-STDc","MT5","504","10000","13367.25","33.67","1.11","4.39","0.19123","767","442","325","62.7688059221353","5.80445185191775","20","15.5583464259499","20","1.40600764426773","0.12042","19.12","17.57"
"8739","380316607","HPX1620","2024-08-27T00:03:11","30","EURUSD|GBPUSD","MT5","206","1500","35267.57","2251.17",,,"0.66482",,,,"62.7448705368233","25","9.71698113207547","8.35324109127463","19.6746483134732","0","1.4314",,
"665638","95181184","CBY6815","2025-11-22T15:43:25","60","EURUSD","MT5","263","10000","13420.42","32.69","1.52","11.26","0.1583","318","193","125","62.7291958356961","5.65708876309804","16.5408805031447","16.2459387062536","20","4.28528786319973","0.11252","15.83","11.19"
"26897","5105407","ADH1227","2025-01-26T15:06:07","60","EURUSD","MT5","263","10000","17188.15","83.2","1.27","14.62","0.30432","562","319","243","62.6826041415717","12.1080670715223","12.4056603773585","13.4110697527762","19.6508280995335","5.10697884038128","0.14282","24.16","28.97"
"534441","40065318","OOS5849","2025-08-30T16:41:59","60","USOIL.cash","MT4","120","10000","17681.52","76.82","2.03","21.19","0.3491","371","221","150","62.6483748867879","11.3986986674135","7.54716981132075","12.6451358913032","20","11.0573705167505","0.13522","34.91","9.93"
"260416","2003394","MFL4204","2025-04-22T10:24:22","60","TRUE","MT5","207","1000000","67429.36","83.25","7.31","15647.8","0.1011","52","51","1","62.6455819983821","12.1133978282747","13.0188679245283","17.513316245579","0","20","0.16163","10.11","1.49"
"20072","86399320","JOY5637","2024-12-18T13:40:49","60","GBPUSD","MT5","242","10000","22545.74","125.46","1.17","23.53","0.69886","533","82","451","62.6454540605406","16.2592208316547","11.4150943396226","7.9880463997329","19.4741441898209","7.50894829970951","0.13754","69.89","53.52"
"681444","95181184","FQY1568","2025-11-29T13:38:34","60","EURUSD","MT5","263","10000","11471.31","14.21","3.64","6.82","0.09398","205","123","82","62.6208548954973","2.65800386920473","16.5408805031447","17.6778411157996","20","5.74412940734823","0.10019","9.4","1.25"
"534414","40065318","AZG8395","2025-08-30T13:55:10","60","USOIL.cash","MT4","120","10000","19464.56","94.65","1.93","26.79","0.65457","368","223","145","62.6065524386759","13.3202056627565","7.54716981132075","8.46644405629523","20","13.2727329083034","0.12308","65.46","19.64"
"593462","1511740435","AUI4052","2025-10-06T23:40:06","15","XAUUSD","MT5","28","100000","110414.17","10.41","2.33","120.42","0.04968","96","56","40","62.4791708112214","1.98136582135673","1.76100628930818","18.7367987005565","20","20","0.21249","4.97","2.12"
"664122","95181184","FQI6842","2025-11-22T13:06:26","60","EURUSD","MT5","263","10000","11941.88","19.42","2.17","8.55","0.08039","227","106","121","62.4611780917739","3.54932913024378","16.5408805031447","17.9961737885983","20","4.37479466978717","0.10553","7.69","5.62"
"258892","2003394","HDP1291","2025-04-12T08:56:44","60","CCET","MT5","247","1000000","725461.33","102.15","20.25","49084.4","0.34024","22","21","1","62.4040828639339","14.0763641419025","15.5345911949686","12.7931275270629","0","20","0.15728","34.02","1.39"
"260071","2003394","VXN7195","2025-04-21T10:10:53","60","CCET","MT5","247","1000000","693547.67","101.46","21.21","48825.6","0.33848","22","21","1","62.3660599158616","14.0087376202728","15.5345911949686","12.8227311006203","0","20","0.15673","33.85","1.26"
"556612","96275582","AAQ1400","2025-09-16T12:59:06","60","EURUSD","MT5","184","1000","2206.97","120.7","4.19","5.14","0.54473","235","166","69","62.2953763899965","15.8324106813878","11.5723270440252","9.78019306322318","20","5.11044560136035","0.15903","54.47","4.32"
"27393","12047045","UAX0000","2025-02-02T19:20:07","15","XAUUSD","MT4","11","1000","1037.32","21.74","28.36","14.96","0.08733","15","12","3","62.1121709702615","3.93418445633818","0.518867924528302","17.8329011828937","19.8262174065013","20","0.23186","8.73","0.51"
"641881","95181184","SPJ3739","2025-11-10T16:21:13","60","XPEV","MT5","254","10000","10476.98","5.02","10.89","2.13","0.01613","237","158","79","62.0485943203843","0.98031705971019","15.9748427672956","19.5807974111216","20","5.51263708225696","0.09596","1.61","0.1"
"690700","269880245","UGA1143","2025-12-07T22:15:33","60","XAUUSDm011024011025","MT5","307","25000","35034.53","40.14","1.34","19.64","0.62018","511","338","173","62.045071125736","6.7491664341608","19.3081761006289","8.85758032242409","20","7.13014826852213","0.09226","62.02","16.31"
"260997","2003394","RQI5365","2025-04-23T13:05:26","60","CCET","MT5","247","1000000","31763.14","87.01","39.83","75189.8","0.27503","13","13","0","61.9912851045738","12.5197112689115","15.5345911949686","13.9369826406937","0","20","0.15086","27.5","0.15"
"20286","190360864","INY0112","2024-12-22T16:23:26","15","EURUSD","MT5","18","10000","11554.66","15.55","3.32","57.02","0.05386","33","12","21","61.9329118780944","2.89007451615655","0.849056603773585","18.6342260014811","19.5595547566831","20","0.21987","5.39","1.53"
"604439","95181184","SAW4000","2025-10-20T15:43:08","60","EURUSD","MT5","263","10000","10514.45","5.14","3.18","9.71","0.03904","53","26","27","61.8938872395317","1.00330817126805","16.5408805031447","19.0004476281017","20","5.3492509370173","0.09506","3.9","0.69"
"27172","51114369","BLM7757","2025-02-02T15:54:17","15","XAUUSD","MT5","23","10000","32920.46","229.2","1.27","24.92","0.55167","222","206","16","61.864778167042","23.8301851197146","1.08490566037736","9.69146090654351","19.8262174065013","7.43200907390526","0.47236","55.17","53.1"
"679914","95181184","XFH2045","2025-11-27T17:48:32","60","EURUSD","MT5","263","10000","11445.43","14.16","2.57","5.93","0.03857","233","134","99","61.8120332083791","2.64826535511654","16.5408805031447","19.0121788895791","20","3.6107084605388","0.10305","3.86","2.53"
"260211","2003394","ZDT7260","2025-04-21T12:52:58","60","TRUE","MT5","247","1000000","4510.41","66.77","3.32","12836.1","0.16868","53","52","1","61.7896069174624","10.2290334751159","15.5345911949686","16.025982247378","0","20","0.14276","16.87","10.13"
"688630","95181184","GGC9212","2025-12-06T10:46:13","60","EURUSD","MT5","263","10000","13011.67","29.94","3.39","3.09","0.13634","1018","749","269","61.650905351694","5.23765220058149","16.5408805031447","16.7212800984959","20","3.15109254947206","0.11142","13.63","2.24"
"27286","51114369","VTB9283","2025-02-02T16:25:47","15","XAUUSD","MT5","19","10000","35953.76","259.54","1.22","21.53","0.57087","276","259","17","61.5881579255054","25","0.89622641509434","9.45014983863914","19.8262174065013","6.41556426527063","0.50221","57.09","56.03"
"690882","95181184","NYH6226","2025-12-08T15:14:04","60","EURUSD","MT5","263","10000","13018.49","30.01","3.4","3.04","0.14106","1038","769","269","61.5249536904179","5.24814680925568","16.5408805031447","16.617952499731","20","3.11797387828649","0.11119","14.11","2.17"
"259885","2003394","QFT3934","2025-04-19T13:54:59","60","TRUE","MT5","185","1000000","1784894.62","78.49","58.7","99812.2","0.06773","8","8","0","61.5202849326838","11.5871875414864","11.6352201257862","18.2978772654113","0","20","0.15983","6.77","0.14"
"748950","18031310","RWU7695","2026-04-23T13:44:41","60","MTC","MT5","38","1000000","105389.03","5.06","26.32","65679.2","0.07759","1","1","0","61.4403784983473","0.987971580951165","2.38993710691824","18.0624698104779","20","20","0.18525","7.76","0.25"
"260848","2003394","YMK3111","2025-04-23T10:15:13","60","TRUE","MT5","185","1000000","189378.71","82.01","38.21","48511.6","0.09074","17","17","0","61.366254782598","11.9778147176341","11.6352201257862","17.7532199391777","0","20","0.161","9.07","0.13"
"259732","2003394","ZKY1765","2025-04-18T14:31:44","60","DELTA","MT5","247","1000000","27617.93","49.64","58.1","62249.1","0.0917","8","8","0","61.3269273119371","8.06148411020839","15.5345911949686","17.7308520067602","0","20","0.1335","9.17","0.15"
"20164","5029898263","NDR4235","2024-12-20T11:43:06","60","EURUSD","MT5","263","10000","14581.69","45.82","2.09","18.47","0.35443","248","160","88","61.272268462093","7.54363078155341","12.4056603773585","12.5569330425234","19.516164378762","9.24987988189567","0.11057","35.44","8.84"
"64456","1241101","SXM2166","2025-03-17T09:38:50","15","XAUUSD","MT5","65","200","200","360.56",,,"0.28711",,,,"61.2372845620643","25","3.06603773584906","13.7176278392592","19.453618986956","0","0.38504",,
"680253","95181184","AYY5055","2025-11-29T09:37:50","60","EURUSD","MT5","263","10000","11088.68","10.56","4.09","4.45","0.06932","254","211","43","61.1889920746495","2.00837852181961","16.5408805031447","18.259709618614","20","4.38002343107122","0.09824","6.93","1.38"
"20502","5029898263","RED4479","2024-12-23T13:01:22","60","GBPUSD","MT5","263","10000","14837.04","48.37","2.42","6.94","0.14824","697","506","191","61.116480327414","7.89083327867545","12.4056603773585","16.4619945088261","19.5817936674105","4.77619849514346","0.12632","14.82","4.85"
"111440","44825179","TCY1129","2025-03-23T15:26:39","60","EURUSD","MT4","261","10000","17216","72.16","1.29","14.91","0.31692","484","238","246","61.1149061684293","10.8650818197066","12.311320754717","13.1909813296081","19.5817936674105","5.16572859698721","0.13619","31.69","24.18"
"260092","2003394","WUA5617","2025-04-21T10:34:22","60","CCET","MT5","247","1000000","1657130.19","65.71","88.85","164283","0.19519","4","3","1","61.1139823453455","10.1017461012455","15.5345911949686","15.4776450491315","0","20","0.13981","19.52","0.34"
"688164","269880245","FFR7609","2025-12-03T19:21:10","60","XAUUSDm011024011025","MT5","307","25000","28431.81","13.73","1.21","8.35","0.14149","343","220","123","61.0522142870386","2.57265527821247","19.3081761006289","16.6085708878667","20","2.56281202033049","0.09956","14.15","13.69"
