window,seed,shift_weeks,classification,causal_state_qualified,donor_availability_semantics,target_index,target_weekday,target_weekday_index,target_valid_from_utc,target_valid_to_utc,target_native_datetime,target_native_state,target_representation,target_transition_server_date,unknown_selected_until_resume,resume_native_datetime,donor_index,donor_weekday,donor_weekday_index,donor_valid_from_utc,donor_valid_to_utc,donor_macro_state,donor_macro_as_of_utc,donor_macro_source_date,donor_macro_ri,donor_macro_confidence,donor_macro_coverage,donor_macro_missing_inputs,donor_macro_partial,donor_macro_flags,wrapped_at_weekday_stratum_seam,displacement_days,displacement_weeks,weekday_mismatch,cross_window,holdout_contact
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,463,3,66,2021-04-08T00:00:00Z,2021-04-09T00:00:00Z,2021.04.08 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,687,3,98,2021-11-18T00:00:00Z,2021-11-19T00:00:00Z,NEUTRAL,2021-11-18T00:00:00Z,2021-11-17,0.038,LOW,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,464,4,66,2021-04-09T00:00:00Z,2021-04-10T00:00:00Z,2021.04.09 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,688,4,98,2021-11-19T00:00:00Z,2021-11-20T00:00:00Z,NEUTRAL,2021-11-19T00:00:00Z,2021-11-18,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,465,5,66,2021-04-10T00:00:00Z,2021-04-11T00:00:00Z,2021.04.10 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,689,5,98,2021-11-20T00:00:00Z,2021-11-21T00:00:00Z,NEUTRAL,2021-11-20T00:00:00Z,2021-11-19,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,466,6,66,2021-04-11T00:00:00Z,2021-04-12T00:00:00Z,2021.04.11 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,690,6,98,2021-11-21T00:00:00Z,2021-11-22T00:00:00Z,NEUTRAL,2021-11-21T00:00:00Z,2021-11-20,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,467,0,66,2021-04-12T00:00:00Z,2021-04-13T00:00:00Z,2021.04.12 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,691,0,98,2021-11-22T00:00:00Z,2021-11-23T00:00:00Z,NEUTRAL,2021-11-22T00:00:00Z,2021-11-21,0.192,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,468,1,66,2021-04-13T00:00:00Z,2021-04-14T00:00:00Z,2021.04.13 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,692,1,98,2021-11-23T00:00:00Z,2021-11-24T00:00:00Z,RISK_OFF,2021-11-23T00:00:00Z,2021-11-22,-0.308,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,469,2,67,2021-04-14T00:00:00Z,2021-04-15T00:00:00Z,2021.04.14 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,693,2,99,2021-11-24T00:00:00Z,2021-11-25T00:00:00Z,NEUTRAL,2021-11-24T00:00:00Z,2021-11-23,0.269,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,470,3,67,2021-04-15T00:00:00Z,2021-04-16T00:00:00Z,2021.04.15 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,694,3,99,2021-11-25T00:00:00Z,2021-11-26T00:00:00Z,NEUTRAL,2021-11-25T00:00:00Z,2021-11-24,0.077,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,471,4,67,2021-04-16T00:00:00Z,2021-04-17T00:00:00Z,2021.04.16 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,695,4,99,2021-11-26T00:00:00Z,2021-11-27T00:00:00Z,NEUTRAL,2021-11-26T00:00:00Z,2021-11-25,0.192,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,472,5,67,2021-04-17T00:00:00Z,2021-04-18T00:00:00Z,2021.04.17 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,696,5,99,2021-11-27T00:00:00Z,2021-11-28T00:00:00Z,RISK_OFF,2021-11-27T00:00:00Z,2021-11-26,-0.577,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,473,6,67,2021-04-18T00:00:00Z,2021-04-19T00:00:00Z,2021.04.18 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,697,6,99,2021-11-28T00:00:00Z,2021-11-29T00:00:00Z,RISK_OFF,2021-11-28T00:00:00Z,2021-11-27,-0.423,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,474,0,67,2021-04-19T00:00:00Z,2021-04-20T00:00:00Z,2021.04.19 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,698,0,99,2021-11-29T00:00:00Z,2021-11-30T00:00:00Z,RISK_OFF,2021-11-29T00:00:00Z,2021-11-28,-0.423,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,475,1,67,2021-04-20T00:00:00Z,2021-04-21T00:00:00Z,2021.04.20 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,699,1,99,2021-11-30T00:00:00Z,2021-12-01T00:00:00Z,RISK_OFF,2021-11-30T00:00:00Z,2021-11-29,-0.269,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,476,2,68,2021-04-21T00:00:00Z,2021-04-22T00:00:00Z,2021.04.21 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,700,2,100,2021-12-01T00:00:00Z,2021-12-02T00:00:00Z,RISK_OFF,2021-12-01T00:00:00Z,2021-11-30,-0.577,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,477,3,68,2021-04-22T00:00:00Z,2021-04-23T00:00:00Z,2021.04.22 03:00,STRESS,STABLE_MAPPED_ROW,,False,,701,3,100,2021-12-02T00:00:00Z,2021-12-03T00:00:00Z,STRESS,2021-12-02T00:00:00Z,2021-12-01,-0.769,HIGH,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,478,4,68,2021-04-23T00:00:00Z,2021-04-24T00:00:00Z,2021.04.23 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,702,4,100,2021-12-03T00:00:00Z,2021-12-04T00:00:00Z,RISK_OFF,2021-12-03T00:00:00Z,2021-12-02,-0.923,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,479,5,68,2021-04-24T00:00:00Z,2021-04-25T00:00:00Z,2021.04.24 03:00,STRESS,STABLE_MAPPED_ROW,,False,,703,5,100,2021-12-04T00:00:00Z,2021-12-05T00:00:00Z,STRESS,2021-12-04T00:00:00Z,2021-12-03,-1.038,HIGH,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,480,6,68,2021-04-25T00:00:00Z,2021-04-26T00:00:00Z,2021.04.25 03:00,STRESS,STABLE_MAPPED_ROW,,False,,704,6,100,2021-12-05T00:00:00Z,2021-12-06T00:00:00Z,STRESS,2021-12-05T00:00:00Z,2021-12-04,-1.038,HIGH,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,481,0,68,2021-04-26T00:00:00Z,2021-04-27T00:00:00Z,2021.04.26 03:00,STRESS,STABLE_MAPPED_ROW,,False,,705,0,100,2021-12-06T00:00:00Z,2021-12-07T00:00:00Z,STRESS,2021-12-06T00:00:00Z,2021-12-05,-1.038,HIGH,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,482,1,68,2021-04-27T00:00:00Z,2021-04-28T00:00:00Z,2021.04.27 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,706,1,100,2021-12-07T00:00:00Z,2021-12-08T00:00:00Z,RISK_OFF,2021-12-07T00:00:00Z,2021-12-06,-0.423,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,483,2,69,2021-04-28T00:00:00Z,2021-04-29T00:00:00Z,2021.04.28 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,707,2,101,2021-12-08T00:00:00Z,2021-12-09T00:00:00Z,RISK_OFF,2021-12-08T00:00:00Z,2021-12-07,-0.423,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,484,3,69,2021-04-29T00:00:00Z,2021-04-30T00:00:00Z,2021.04.29 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,708,3,101,2021-12-09T00:00:00Z,2021-12-10T00:00:00Z,RISK_OFF,2021-12-09T00:00:00Z,2021-12-08,-0.269,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,485,4,69,2021-04-30T00:00:00Z,2021-05-01T00:00:00Z,2021.04.30 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,709,4,101,2021-12-10T00:00:00Z,2021-12-11T00:00:00Z,RISK_OFF,2021-12-10T00:00:00Z,2021-12-09,-0.577,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,486,5,69,2021-05-01T00:00:00Z,2021-05-02T00:00:00Z,2021.05.01 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,710,5,101,2021-12-11T00:00:00Z,2021-12-12T00:00:00Z,RISK_OFF,2021-12-11T00:00:00Z,2021-12-10,-0.423,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,487,6,69,2021-05-02T00:00:00Z,2021-05-03T00:00:00Z,2021.05.02 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,711,6,101,2021-12-12T00:00:00Z,2021-12-13T00:00:00Z,RISK_OFF,2021-12-12T00:00:00Z,2021-12-11,-0.269,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,488,0,69,2021-05-03T00:00:00Z,2021-05-04T00:00:00Z,2021.05.03 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,712,0,101,2021-12-13T00:00:00Z,2021-12-14T00:00:00Z,RISK_OFF,2021-12-13T00:00:00Z,2021-12-12,-0.269,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,489,1,69,2021-05-04T00:00:00Z,2021-05-05T00:00:00Z,2021.05.04 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,713,1,101,2021-12-14T00:00:00Z,2021-12-15T00:00:00Z,RISK_OFF,2021-12-14T00:00:00Z,2021-12-13,-0.615,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,490,2,70,2021-05-05T00:00:00Z,2021-05-06T00:00:00Z,2021.05.05 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,714,2,102,2021-12-15T00:00:00Z,2021-12-16T00:00:00Z,RISK_OFF,2021-12-15T00:00:00Z,2021-12-14,-0.538,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,491,3,70,2021-05-06T00:00:00Z,2021-05-07T00:00:00Z,2021.05.06 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,715,3,102,2021-12-16T00:00:00Z,2021-12-17T00:00:00Z,RISK_OFF,2021-12-16T00:00:00Z,2021-12-15,-0.308,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,492,4,70,2021-05-07T00:00:00Z,2021-05-08T00:00:00Z,2021.05.07 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,716,4,102,2021-12-17T00:00:00Z,2021-12-18T00:00:00Z,RISK_OFF,2021-12-17T00:00:00Z,2021-12-16,-0.577,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,493,5,70,2021-05-08T00:00:00Z,2021-05-09T00:00:00Z,2021.05.08 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,717,5,102,2021-12-18T00:00:00Z,2021-12-19T00:00:00Z,RISK_OFF,2021-12-18T00:00:00Z,2021-12-17,-0.692,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,494,6,70,2021-05-09T00:00:00Z,2021-05-10T00:00:00Z,2021.05.09 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,718,6,102,2021-12-19T00:00:00Z,2021-12-20T00:00:00Z,RISK_OFF,2021-12-19T00:00:00Z,2021-12-18,-0.615,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,495,0,70,2021-05-10T00:00:00Z,2021-05-11T00:00:00Z,2021.05.10 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,719,0,102,2021-12-20T00:00:00Z,2021-12-21T00:00:00Z,RISK_OFF,2021-12-20T00:00:00Z,2021-12-19,-0.615,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,496,1,70,2021-05-11T00:00:00Z,2021-05-12T00:00:00Z,2021.05.11 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,720,1,102,2021-12-21T00:00:00Z,2021-12-22T00:00:00Z,RISK_OFF,2021-12-21T00:00:00Z,2021-12-20,-0.615,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,497,2,71,2021-05-12T00:00:00Z,2021-05-13T00:00:00Z,2021.05.12 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,721,2,103,2021-12-22T00:00:00Z,2021-12-23T00:00:00Z,RISK_OFF,2021-12-22T00:00:00Z,2021-12-21,-0.385,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,498,3,71,2021-05-13T00:00:00Z,2021-05-14T00:00:00Z,2021.05.13 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,722,3,103,2021-12-23T00:00:00Z,2021-12-24T00:00:00Z,NEUTRAL,2021-12-23T00:00:00Z,2021-12-22,-0.077,LOW,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,499,4,71,2021-05-14T00:00:00Z,2021-05-15T00:00:00Z,2021.05.14 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,723,4,103,2021-12-24T00:00:00Z,2021-12-25T00:00:00Z,NEUTRAL,2021-12-24T00:00:00Z,2021-12-23,-0.077,LOW,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,500,5,71,2021-05-15T00:00:00Z,2021-05-16T00:00:00Z,2021.05.15 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,724,5,103,2021-12-25T00:00:00Z,2021-12-26T00:00:00Z,NEUTRAL,2021-12-25T00:00:00Z,2021-12-24,0.385,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,501,6,71,2021-05-16T00:00:00Z,2021-05-17T00:00:00Z,2021.05.16 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,725,6,103,2021-12-26T00:00:00Z,2021-12-27T00:00:00Z,NEUTRAL,2021-12-26T00:00:00Z,2021-12-25,0.385,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,502,0,71,2021-05-17T00:00:00Z,2021-05-18T00:00:00Z,2021.05.17 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,726,0,103,2021-12-27T00:00:00Z,2021-12-28T00:00:00Z,NEUTRAL,2021-12-27T00:00:00Z,2021-12-26,0.385,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,503,1,71,2021-05-18T00:00:00Z,2021-05-19T00:00:00Z,2021.05.18 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,727,1,103,2021-12-28T00:00:00Z,2021-12-29T00:00:00Z,NEUTRAL,2021-12-28T00:00:00Z,2021-12-27,-0.077,LOW,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,504,2,72,2021-05-19T00:00:00Z,2021-05-20T00:00:00Z,2021.05.19 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,728,2,104,2021-12-29T00:00:00Z,2021-12-30T00:00:00Z,NEUTRAL,2021-12-29T00:00:00Z,2021-12-28,0.154,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,505,3,72,2021-05-20T00:00:00Z,2021-05-21T00:00:00Z,2021.05.20 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,729,3,104,2021-12-30T00:00:00Z,2021-12-31T00:00:00Z,NEUTRAL,2021-12-30T00:00:00Z,2021-12-29,0.154,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,506,4,72,2021-05-21T00:00:00Z,2021-05-22T00:00:00Z,2021.05.21 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,730,4,104,2021-12-31T00:00:00Z,2022-01-01T00:00:00Z,NEUTRAL,2021-12-31T00:00:00Z,2021-12-30,0.115,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,507,5,72,2021-05-22T00:00:00Z,2021-05-23T00:00:00Z,2021.05.22 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,731,5,104,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,NEUTRAL,2022-01-01T00:00:00Z,2021-12-31,0.154,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,508,6,72,2021-05-23T00:00:00Z,2021-05-24T00:00:00Z,2021.05.23 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,732,6,104,2022-01-02T00:00:00Z,2022-01-03T00:00:00Z,NEUTRAL,2022-01-02T00:00:00Z,2022-01-01,0.154,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,509,0,72,2021-05-24T00:00:00Z,2021-05-25T00:00:00Z,2021.05.24 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,733,0,104,2022-01-03T00:00:00Z,2022-01-04T00:00:00Z,NEUTRAL,2022-01-03T00:00:00Z,2022-01-02,0.231,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,510,1,72,2021-05-25T00:00:00Z,2021-05-26T00:00:00Z,2021.05.25 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,734,1,104,2022-01-04T00:00:00Z,2022-01-05T00:00:00Z,NEUTRAL,2022-01-04T00:00:00Z,2022-01-03,0.192,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,511,2,73,2021-05-26T00:00:00Z,2021-05-27T00:00:00Z,2021.05.26 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,735,2,105,2022-01-05T00:00:00Z,2022-01-06T00:00:00Z,NEUTRAL,2022-01-05T00:00:00Z,2022-01-04,0.192,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,512,3,73,2021-05-27T00:00:00Z,2021-05-28T00:00:00Z,2021.05.27 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,736,3,105,2022-01-06T00:00:00Z,2022-01-07T00:00:00Z,NEUTRAL,2022-01-06T00:00:00Z,2022-01-05,0.154,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,513,4,73,2021-05-28T00:00:00Z,2021-05-29T00:00:00Z,2021.05.28 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,737,4,105,2022-01-07T00:00:00Z,2022-01-08T00:00:00Z,NEUTRAL,2022-01-07T00:00:00Z,2022-01-06,0.077,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,514,5,73,2021-05-29T00:00:00Z,2021-05-30T00:00:00Z,2021.05.29 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,738,5,105,2022-01-08T00:00:00Z,2022-01-09T00:00:00Z,NEUTRAL,2022-01-08T00:00:00Z,2022-01-07,0.077,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,515,6,73,2021-05-30T00:00:00Z,2021-05-31T00:00:00Z,2021.05.30 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,739,6,105,2022-01-09T00:00:00Z,2022-01-10T00:00:00Z,NEUTRAL,2022-01-09T00:00:00Z,2022-01-08,0.077,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,516,0,73,2021-05-31T00:00:00Z,2021-06-01T00:00:00Z,2021.05.31 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,740,0,105,2022-01-10T00:00:00Z,2022-01-11T00:00:00Z,NEUTRAL,2022-01-10T00:00:00Z,2022-01-09,0.077,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,517,1,73,2021-06-01T00:00:00Z,2021-06-02T00:00:00Z,2021.06.01 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,741,1,105,2022-01-11T00:00:00Z,2022-01-12T00:00:00Z,NEUTRAL,2022-01-11T00:00:00Z,2022-01-10,-0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,518,2,74,2021-06-02T00:00:00Z,2021-06-03T00:00:00Z,2021.06.02 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,742,2,106,2022-01-12T00:00:00Z,2022-01-13T00:00:00Z,NEUTRAL,2022-01-12T00:00:00Z,2022-01-11,0.077,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,519,3,74,2021-06-03T00:00:00Z,2021-06-04T00:00:00Z,2021.06.03 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,743,3,106,2022-01-13T00:00:00Z,2022-01-14T00:00:00Z,NEUTRAL,2022-01-13T00:00:00Z,2022-01-12,0.115,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,520,4,74,2021-06-04T00:00:00Z,2021-06-05T00:00:00Z,2021.06.04 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,744,4,106,2022-01-14T00:00:00Z,2022-01-15T00:00:00Z,RISK_OFF,2022-01-14T00:00:00Z,2022-01-13,-0.346,MED,8/8,,false,,False,224,32,0,0,0
